Task Code,Task Description,Status,WBS,Building,Area,Level,Room,Subcontractor,Trade,Responsible Person,Planned Start,Planned Finish,Actual Start,Actual Finish
FAB116406A-03,INSTALL DOOR FRAMES - FAB116406A,Complete,Maint Rm 1 - 1F -SUE-FAB116406,,,,,,,,2025-09-19 13:00,2025-09-22 12:00,2025-03-25 00:00,2025-03-25 16:00
FAB116406A-04,INSTALL DOOR & HARDWARE - FAB116406A,Not Started,Maint Rm 1 - 1F -SUE-FAB116406,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,
FAB116406A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116406A,Not Started,Maint Rm 1 - 1F -SUE-FAB116406,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116407A-03,INSTALL DOOR FRAMES - FAB116407A,Complete,Exit Passageway 19 - 1F -SUE-FAB116407,,,,,,,,2025-10-21 13:00,2025-10-22 12:00,2025-04-02 00:00,2025-04-02 16:00
FAB116407A-04,INSTALL DOOR & HARDWARE - FAB116407A,Active,Exit Passageway 19 - 1F -SUE-FAB116407,,,,,,,,2025-09-24 08:00,2025-09-30 17:00,2025-09-24 08:00,
FAB116407A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116407A,Not Started,Exit Passageway 19 - 1F -SUE-FAB116407,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116407B-03,INSTALL DOOR FRAMES - FAB116407B,Complete,Exit Passageway 19 - 1F -SUE-FAB116407,,,,,,,,2025-10-21 13:00,2025-10-22 12:00,2025-04-02 00:00,2025-04-02 16:00
FAB116407B-04,INSTALL DOOR & HARDWARE - FAB116407B,Active,Exit Passageway 19 - 1F -SUE-FAB116407,,,,,,,,2025-10-14 08:00,2025-10-20 17:00,2025-10-14 08:00,
FAB116407B-05,PAINT & PROTECT DOORS & FRAMES -  FAB116407B,Not Started,Exit Passageway 19 - 1F -SUE-FAB116407,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116414A-04,INSTALL DOOR & HARDWARE - FAB116414A,Active,Exit Passageway 19 - 1F -SUE-FAB116407,,,,,,,,2025-09-19 08:00,2025-09-25 17:00,2025-09-19 08:00,
FAB116414A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116414A,Not Started,Exit Passageway 19 - 1F -SUE-FAB116407,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116414B-04,INSTALL DOOR & HARDWARE - FAB116414B,Active,Exit Passageway 19 - 1F -SUE-FAB116407,,,,,,,,2025-11-12 08:00,2025-11-18 17:00,2025-11-12 08:00,
FAB116414B-05,PAINT & PROTECT DOORS & FRAMES -  FAB116414B,Not Started,Exit Passageway 19 - 1F -SUE-FAB116407,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116507A-03,INSTALL DOOR FRAMES - FAB116507A,Complete,Fire Riser Rm 5 - 1F -SUE-FAB116507,,,,,,,,2025-09-05 13:00,2025-09-08 12:00,2025-03-14 00:00,2025-03-14 16:00
FAB116507A-04,INSTALL DOOR & HARDWARE - FAB116507A,Active,Fire Riser Rm 5 - 1F -SUE-FAB116507,,,,,,,,2025-08-12 08:00,2025-08-18 17:00,2025-08-12 08:00,
FAB116507A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116507A,Not Started,Fire Riser Rm 5 - 1F -SUE-FAB116507,,,,,,,,2026-02-16 08:00,2026-02-17 17:00,,
FAB116507A-07,DOOR FRAME PAINT & 1ST COAT - FAB116507A,Complete,Fire Riser Rm 5 - 1F -SUE-FAB116507,,,,,,,,2025-08-06 08:00,2025-08-08 17:00,2025-08-06 08:00,2025-08-08 17:00
FAB116414C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116414C,Complete,Wafer I/O - 1F -SUE-FAB116501,,,,,,,,2025-04-01 08:00,2025-04-09 17:00,2025-04-01 08:00,2025-04-07 17:00
FAB116414C-03,INSTALL DOOR FRAMES - FAB116414C,Complete,Wafer I/O - 1F -SUE-FAB116501,,,,,,,,2025-04-07 08:00,2025-04-07 17:00,2025-04-07 08:00,2025-04-07 17:00
FAB116414C-04,INSTALL DOOR & HARDWARE - FAB116414C,Active,Wafer I/O - 1F -SUE-FAB116501,,,,,,,,2025-09-25 08:00,2025-10-01 17:00,2025-09-25 08:00,
FAB116414C-05,PAINT & PROTECT DOORS & FRAMES - FAB116414C,Not Started,Wafer I/O - 1F -SUE-FAB116501,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116501A-01,DOOR ASSEMBLY - FAB116501A,Complete,Wafer I/O - 1F -SUE-FAB116501,,,,,,,,2025-10-29 08:00,2025-10-30 17:00,2025-10-29 08:00,2025-10-30 17:00
FAB116501A-02,DOOR PACKAGE INSTALL - FAB116501A,Complete,Wafer I/O - 1F -SUE-FAB116501,,,,,,,,2025-10-29 08:00,2025-10-30 17:00,2025-10-29 08:00,2025-10-30 17:00
FAB116413A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116413A,Complete,Duct Shaft - 1F -SUE-FAB116413,,,,,,,,2025-09-26 08:00,2025-09-26 17:00,2025-09-26 08:00,2025-09-26 17:00
FAB116413A-03,INSTALL DOOR FRAMES - FAB116413A,Complete,Duct Shaft - 1F -SUE-FAB116413,,,,,,,,2025-09-26 08:00,2025-09-26 17:00,2025-09-27 08:00,2025-09-27 17:00
FAB116413A-04,INSTALL DOOR & HARDWARE - FAB116413A,Not Started,Duct Shaft - 1F -SUE-FAB116413,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,
FAB116413A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116413A,Not Started,Duct Shaft - 1F -SUE-FAB116413,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116412A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116412A,Complete,Duct Shaft - 1F -SUE-FAB116413,,,,,,,,2025-03-24 08:00,2025-04-01 17:00,2025-03-24 08:00,2025-04-01 17:00
FAB116412A-03,INSTALL DOOR FRAMES - FAB116412A,Complete,Duct Shaft - 1F -SUE-FAB116413,,,,,,,,2025-04-01 08:00,2025-04-01 17:00,2025-04-01 08:00,2025-04-01 17:00
FAB116412A-04,INSTALL DOOR & HARDWARE - FAB116412A,Active,Duct Shaft - 1F -SUE-FAB116413,,,,,,,,2025-07-10 08:00,2025-07-16 17:00,2025-07-10 08:00,
FAB116412A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116412A,Not Started,Duct Shaft - 1F -SUE-FAB116413,,,,,,,,2026-02-16 08:00,2026-02-16 17:00,,
FAB116526A-03,INSTALL DOOR FRAMES - FAB116526A,Complete,Elevator Mech.Rm 19 - 1F -SUE-FAB116526,,,,,,,,2025-10-20 13:00,2025-10-21 12:00,2025-10-20 13:00,2025-10-21 12:00
FAB116526A-04,INSTALL DOOR & HARDWARE - FAB116526A,Active,Elevator Mech.Rm 19 - 1F -SUE-FAB116526,,,,,,,,2025-11-14 08:00,2025-11-20 17:00,2025-11-14 08:00,
FAB116526A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116526A,Not Started,Elevator Mech.Rm 19 - 1F -SUE-FAB116526,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116520A-01,INSTALL DOOR FRAMES - FAB116520A,Complete,PR Air Lock Vestibule - 1F -SUE-FAB116520,,,,,,,,2025-10-21 08:00,2025-10-21 17:00,2025-10-21 08:00,2025-10-21 17:00
FAB116520A-04,INSTALL DOOR & HARDWARE - FAB116520A,Not Started,PR Air Lock Vestibule - 1F -SUE-FAB116520,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
FAB116520A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116520A,Not Started,PR Air Lock Vestibule - 1F -SUE-FAB116520,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116519A-03,INSTALL DOOR FRAMES - FAB116519A,Complete,PR Air Lock - 1F -SUE-FAB116519,,,,,,,,2025-04-09 08:00,2025-04-10 17:00,2025-04-09 08:00,2025-04-11 17:00
FAB116519A-04,INSTALL DOOR & HARDWARE - FAB116519A,Active,PR Air Lock - 1F -SUE-FAB116519,,,,,,,,2025-11-05 08:00,2025-11-11 17:00,2025-11-05 08:00,
FAB116519A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116519A,Not Started,PR Air Lock - 1F -SUE-FAB116519,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116519B-01,DOOR ASSEMBLY - FAB116519B,Not Started,PR Air Lock - 1F -SUE-FAB116519,,,,,,,,2025-11-21 08:00,2025-11-24 17:00,,
FAB116519B-02,DOOR PACKAGE INSTALL - FAB116519B,Not Started,PR Air Lock - 1F -SUE-FAB116519,,,,,,,,2025-11-21 08:00,2025-11-24 17:00,,
FAB116519D-07,DOOR INSTALL - FAB116519D (OHC),Not Started,PR Air Lock - 1F -SUE-FAB116519,,,,,,,,2025-12-05 08:00,2025-12-08 17:00,,
FAB116518A-01,INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116518A,Complete,Duct Shaft - 1F -SUE-FAB116518,,,,,,,,2025-06-16 08:00,2025-06-24 17:00,2025-06-16 08:00,2025-06-24 17:00
FAB116518A-03,INSTALL DOOR FRAMES - FAB116518A,Complete,Duct Shaft - 1F -SUE-FAB116518,,,,,,,,2025-06-25 08:00,2025-06-25 17:00,2025-06-25 08:00,2025-06-25 17:00
FAB116518A-04,INSTALL DOOR & HARDWARE - FAB116518A,Active,Duct Shaft - 1F -SUE-FAB116518,,,,,,,,2025-09-24 08:00,2025-09-30 17:00,2025-09-24 08:00,
FAB116518A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116518A,Not Started,Duct Shaft - 1F -SUE-FAB116518,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116509A-03,INSTALL DOOR FRAMES - FAB116509A,Complete,PR Room - 1F -SUE-FAB116509,,,,,,,,2025-08-12 08:00,2025-08-12 17:00,2025-08-12 08:00,2025-08-12 17:00
FAB116509A-04,INSTALL DOOR & HARDWARE - FAB116509A,Active,PR Room - 1F -SUE-FAB116509,,,,,,,,2025-10-21 08:00,2025-10-27 17:00,2025-10-21 08:00,
FAB116509A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116509A,Not Started,PR Room - 1F -SUE-FAB116509,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116509B-02,INSTALL DOOR FRAMES - FAB116509B,Complete,PR Room - 1F -SUE-FAB116509,,,,,,,,2025-06-20 08:00,2025-06-20 17:00,2025-03-19 08:00,2025-03-19 16:00
FAB116509B-04,INSTALL DOOR & HARDWARE - FAB116509B,Active,PR Room - 1F -SUE-FAB116509,,,,,,,,2025-10-01 08:00,2025-10-07 17:00,2025-10-01 08:00,
FAB116509B-05,PAINT & PROTECT DOORS & FRAMES -  FAB116509B,Not Started,PR Room - 1F -SUE-FAB116509,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116509F-03,INSTALL DOOR FRAMES - FAB116509F,Complete,PR Room - 1F -SUE-FAB116509,,,,,,,,2025-10-28 08:00,2025-10-28 17:00,2025-10-28 08:00,2025-10-28 17:00
FAB116509F-04,INSTALL DOOR & HARDWARE - FAB116509F,Active,PR Room - 1F -SUE-FAB116509,,,,,,,,2025-10-29 08:00,2025-11-04 17:00,2025-10-29 08:00,
FAB116509F-05,PAINT & PROTECT DOORS & FRAMES -  FAB116509F,Not Started,PR Room - 1F -SUE-FAB116509,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116509C-03,INSTALL DOOR FRAMES - FAB116509C,Not Started,PR Room - 1F -SUE-FAB116509,,,,,,,,2025-11-21 08:00,2025-11-21 17:00,,
FAB116509C-04,INSTALL DOOR & HARDWARE - FAB116509C,Not Started,PR Room - 1F -SUE-FAB116509,,,,,,,,2025-11-24 08:00,2025-11-28 17:00,,
FAB116509C-05,PAINT & PROTECT DOORS & FRAMES -  FAB116509C,Not Started,PR Room - 1F -SUE-FAB116509,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116523B-01,DOOR ASSEMBLY - FAB116523B,Not Started,PR Vestibule - 1F -SUE-FAB116523,,,,,,,,2025-12-01 08:00,2025-12-02 17:00,,
FAB116523B-02,DOOR PACKAGE INSTALL - FAB116523B,Not Started,PR Vestibule - 1F -SUE-FAB116523,,,,,,,,2025-12-01 08:00,2025-12-02 17:00,,
FAB116521A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116521A,Complete,UPW MCC Rm - 1F -SUE-FAB116521,,,,,,,,2025-09-01 08:00,2025-09-02 17:00,2025-09-01 08:00,2025-09-02 17:00
FAB116521A-03,INSTALL DOOR FRAMES - FAB116521A,Complete,UPW MCC Rm - 1F -SUE-FAB116521,,,,,,,,2025-09-02 08:00,2025-09-02 17:00,2025-09-02 08:00,2025-09-02 17:00
FAB116521A-04,INSTALL DOOR & HARDWARE - FAB116521A,Active,UPW MCC Rm - 1F -SUE-FAB116521,,,,,,,,2025-10-07 08:00,2025-10-13 17:00,2025-10-07 08:00,
FAB116521A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116521A,Not Started,UPW MCC Rm - 1F -SUE-FAB116521,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116516A-03,INSTALL DOOR FRAMES - FAB116516A,Complete,Duct Shaft - 1F -SUE-FAB116516,,,,,,,,2025-11-12 08:00,2025-11-12 17:00,2025-11-12 08:00,2025-11-12 17:00
FAB116516A-04,INSTALL DOOR & HARDWARE - FAB116516A,Active,Duct Shaft - 1F -SUE-FAB116516,,,,,,,,2025-11-12 08:00,2025-11-18 17:00,2025-11-12 08:00,
FAB116516A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116516A,Not Started,Duct Shaft - 1F -SUE-FAB116516,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116514A-04,INSTALL DOOR & HARDWARE - FAB116514A,Not Started,Elevator Mech. Rm - 1F -SUE18-FAB116514,,,,,,,,2025-12-02 08:00,2025-12-08 17:00,,
FAB116514A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116514A,Not Started,Elevator Mech. Rm - 1F -SUE18-FAB116514,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116514A-03,INSTALL DOOR FRAMES - FAB116514A,Not Started,Elevator Mech. Rm - 1F -SUE18-FAB116514,,,,,,,,2025-11-28 08:00,2025-12-01 17:00,,
FAB116527A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116527A,Complete,Fire Alarm Rm 18 - 1F -SUE-FAB116527,,,,,,,,2025-10-03 08:00,2025-10-07 17:00,2025-10-03 08:00,2025-10-07 17:00
FAB116527A-03,INSTALL DOOR FRAMES - FAB116527A,Complete,Fire Alarm Rm 18 - 1F -SUE-FAB116527,,,,,,,,2025-10-07 08:00,2025-10-07 17:00,2025-10-07 08:00,2025-10-07 17:00
FAB116527A-04,INSTALL DOOR & HARDWARE - FAB116527A,Active,Fire Alarm Rm 18 - 1F -SUE-FAB116527,,,,,,,,2025-10-08 08:00,2025-10-14 17:00,2025-10-08 08:00,
FAB116527A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116527A,Not Started,Fire Alarm Rm 18 - 1F -SUE-FAB116527,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116512C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116512C HANDED OVER TO SECAI ON 08/20,Complete,Elevator Hall 18 - 1F -SUE-FAB116512,,,,,,,,2025-08-20 08:00,2025-08-21 17:00,2025-08-20 08:00,2025-08-20 17:00
FAB116512C-03,INSTALL DOOR FRAME BY SECAI - FAB116512C HANDED OVER TO SECAI ON 08/20,Complete,Elevator Hall 18 - 1F -SUE-FAB116512,,,,,,,,2025-08-20 08:00,2025-08-20 17:00,2025-08-20 08:00,2025-09-06 17:00
FAB116512C-04,INSTALL DOOR & HARDWARE - FAB116512C,Active,Elevator Hall 18 - 1F -SUE-FAB116512,,,,,,,,2025-10-30 08:00,2025-11-05 17:00,2025-10-30 08:00,
FAB116512C-05,PAINT & PROTECT DOORS & FRAMES -  FAB116512C,Not Started,Elevator Hall 18 - 1F -SUE-FAB116512,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB116513F-04,INSTALL DOOR & HARDWARE - FAB116513F,Not Started,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2025-12-01 08:00,2025-12-05 17:00,,
FAB116513F-05,PAINT & PROTECT DOORS & FRAMES -  FAB116513F,Not Started,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116513H-04,INSTALL DOOR & HARDWARE - FAB116513H,Not Started,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,
FAB116513H-05,PAINT & PROTECT DOORS & FRAMES -  FAB116513H,Not Started,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116513C-04,INSTALL DOOR & HARDWARE - FAB116513C,Active,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2025-10-29 08:00,2025-11-04 17:00,2025-10-29 08:00,
FAB116513C-05,PAINT & PROTECT DOORS & FRAMES -  FAB116513C,Not Started,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB116513D-04,INSTALL DOOR & HARDWARE - FAB116513D,Not Started,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2025-12-01 08:00,2025-12-05 17:00,,
FAB116513D-05,PAINT & PROTECT DOORS & FRAMES -  FAB116513D,Not Started,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB116513E-04,INSTALL DOOR & HARDWARE - FAB116513E,Active,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2025-10-14 08:00,2025-10-20 17:00,2025-10-14 08:00,
FAB116513E-05,PAINT & PROTECT DOORS & FRAMES -  FAB116513E,Not Started,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB116513G-04,INSTALL DOOR & HARDWARE - FAB116513G,Active,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2025-10-08 08:00,2025-10-14 17:00,2025-10-08 08:00,
FAB116513G-05,PAINT & PROTECT DOORS & FRAMES -  FAB116513G,Not Started,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB116513E-11,IMPACT - PROCUREMENT - Reordered doors (Wall Thickness and Door Swing Design Changes) FAB116513E/F/G,Complete,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2025-07-10 08:00,2025-09-16 15:00,2025-06-09 08:00,2025-07-14 15:00
FAB116513F-03,INSTALL DOOR FRAME BY SECAI - FAB116513F HANDED OVER ON 08/20,Active,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2025-08-20 08:00,2025-08-20 17:00,2025-08-20 08:00,
FAB116513C-03,INSTALL DOOR FRAME - FAB116513C,Complete,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2025-10-28 08:00,2025-10-28 17:00,2025-10-28 08:00,2025-10-28 17:00
FAB116513D-03,INSTALL DOOR FRAME BY SECAI - FAB116513D HANDED OVER TO SECAI ON 08/20,Active,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2025-08-20 08:00,2025-08-20 17:00,2025-08-20 08:00,
FAB116513E-03,INSTALL DOOR FRAME BY SECAI - FAB116513E HANDED OVER TO SECAI ON 07/17,Complete,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2025-07-17 08:00,2025-08-20 17:00,2025-07-17 08:00,2025-09-22 08:00
FAB116513G-03,INSTALL DOOR FRAME BY SECAI - FAB116513G HANDED OVER TO SECAI ON 07/17,Complete,Air Lock 18 - 1F -SUE-FAB116513,,,,,,,,2025-07-17 08:00,2025-08-20 17:00,2025-07-17 08:00,2025-09-08 08:00
FAB116511A-03,INSTALL DOOR FRAMES - FAB116511A,Complete,Exit Passageway 18 - 1F -SUE-FAB116511,,,,,,,,2025-08-25 13:00,2025-08-26 12:00,2025-05-21 00:00,2025-05-21 16:00
FAB116511A-04,INSTALL DOOR & HARDWARE - FAB116511A,Not Started,Exit Passageway 18 - 1F -SUE-FAB116511,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
FAB116511A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116511A,Not Started,Exit Passageway 18 - 1F -SUE-FAB116511,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116511B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116511B BAKER/DESCOPE,Complete,Exit Passageway 18 - 1F -SUE-FAB116511,,,,,,,,2025-06-10 08:00,2025-06-10 17:00,2025-06-10 08:00,2025-06-10 16:00
FAB116511B-03,INSTALL DOOR FRAMES - FAB116511B,Complete,Exit Passageway 18 - 1F -SUE-FAB116511,,,,,,,,2025-07-28 08:00,2025-07-28 17:00,2025-07-28 08:00,2025-07-28 17:00
FAB116511B-04,INSTALL DOOR & HARDWARE - FAB116511B,Active,Exit Passageway 18 - 1F -SUE-FAB116511,,,,,,,,2025-10-01 08:00,2025-10-07 17:00,2025-10-01 08:00,
FAB116511B-05,PAINT & PROTECT DOORS & FRAMES -  FAB116511B,Not Started,Exit Passageway 18 - 1F -SUE-FAB116511,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116511G-03,INSTALL DOOR FRAMES - FAB116511G,Complete,Exit Passageway 18 - 1F -SUE-FAB116511,,,,,,,,2025-08-04 08:00,2025-08-04 17:00,2025-08-04 08:00,2025-08-04 17:00
FAB116511G-04,INSTALL DOOR & HARDWARE - FAB116511G,Not Started,Exit Passageway 18 - 1F -SUE-FAB116511,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
FAB116511G-05,PAINT & PROTECT DOORS & FRAMES -  FAB116511G,Not Started,Exit Passageway 18 - 1F -SUE-FAB116511,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB116511B-11,IMPACT - PROCUREMENT - Reordered doors (Wall Thickness and Door Swing Design Changes),Complete,Exit Passageway 18 - 1F -SUE-FAB116511,,,,,,,,2025-06-09 08:00,2025-08-04 17:00,2025-06-09 08:00,2025-07-14 17:00
FAB1165110B-04,DOOR INSTALL - FAB1165110B (OHC),Not Started,Exit Passageway 18 - 1F -SUE-FAB116511,,,,,,,,2025-12-12 08:00,2025-12-15 17:00,,
FAB114404A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB114404A,Complete,Bunker Rm 14 - 1F -FAB-FAB114404,,,,,,,,2025-06-10 08:00,2025-06-10 08:00,2025-03-17 08:00,2025-03-24 08:00
FAB114404A-03,INSTALL DOOR FRAMES - FAB114404A,Complete,Bunker Rm 14 - 1F -FAB-FAB114404,,,,,,,,2025-09-11 13:00,2025-09-12 12:00,2025-03-24 00:00,2025-03-24 16:00
FAB114404A-04,INSTALL DOOR & HARDWARE - FAB114404A,Not Started,Bunker Rm 14 - 1F -FAB-FAB114404,,,,,,,,2025-12-05 08:00,2025-12-11 17:00,,
FAB114404A-05,PAINT & PROTECT DOORS & FRAMES - FAB114404A,Not Started,Bunker Rm 14 - 1F -FAB-FAB114404,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB114404B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB114404B,Complete,Bunker Rm 14 - 1F -FAB-FAB114404,,,,,,,,2025-06-10 08:00,2025-06-10 08:00,2025-03-03 08:00,2025-03-11 08:00
FAB114404B-03,INSTALL DOOR FRAMES - FAB114404B,Complete,Bunker Rm 14 - 1F -FAB-FAB114404,,,,,,,,2025-09-11 13:00,2025-09-12 12:00,2025-03-11 00:00,2025-03-11 16:00
FAB114404B-04,INSTALL DOOR & HARDWARE - FAB114404B,Active,Bunker Rm 14 - 1F -FAB-FAB114404,,,,,,,,2025-11-07 08:00,2025-11-13 17:00,2025-11-07 08:00,
FAB114404B-05,PAINT & PROTECT DOORS & FRAMES - FAB114404B,Not Started,Bunker Rm 14 - 1F -FAB-FAB114404,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB114403A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB114403A,Complete,Bunker Rm 13 - 1F -FAB-FAB114403,,,,,,,,2025-06-10 08:00,2025-06-10 08:00,2025-03-03 08:00,2025-03-12 08:00
FAB114403A-03,INSTALL DOOR FRAMES - FAB114403A,Complete,Bunker Rm 13 - 1F -FAB-FAB114403,,,,,,,,2025-09-10 13:00,2025-09-11 12:00,2025-03-12 00:00,2025-03-12 08:00
FAB114403A-04,INSTALL DOOR & HARDWARE - FAB114403A,Active,Bunker Rm 13 - 1F -FAB-FAB114403,,,,,,,,2025-11-06 08:00,2025-11-12 17:00,2025-11-06 08:00,
FAB114403A-05,PAINT & PROTECT DOORS & FRAMES - FAB114403A,Not Started,Bunker Rm 13 - 1F -FAB-FAB114403,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB114403B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB114403B,Complete,Bunker Rm 13 - 1F -FAB-FAB114403,,,,,,,,2025-06-10 08:00,2025-06-10 08:00,2025-03-05 08:00,2025-03-14 08:00
FAB114403B-03,INSTALL DOOR FRAMES - FAB114403B,Complete,Bunker Rm 13 - 1F -FAB-FAB114403,,,,,,,,2025-09-10 13:00,2025-09-11 12:00,2025-03-14 00:00,2025-03-14 16:00
FAB114403B-04,DOOR INSTALL - FAB114403B,Complete,Bunker Rm 13 - 1F -FAB-FAB114403,,,,,,,,2025-09-25 08:00,2025-09-25 17:00,2025-09-25 08:00,2025-09-25 17:00
FAB114403B-05,PAINT & PROTECT DOORS & FRAMES - FAB114403B,Complete,Bunker Rm 13 - 1F -FAB-FAB114403,,,,,,,,2025-09-23 08:00,2025-09-26 15:00,2025-09-23 08:00,2025-09-26 15:00
FAB114403B-06,INSTALL DOOR HARDWARE - FAB114403B,Not Started,Bunker Rm 13 - 1F -FAB-FAB114403,,,,,,,,2025-11-21 08:00,2025-11-26 15:00,,
FAB114402A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS BY SECAI - FAB114402A BAKER/DESCOPE,Complete,Bunker Rm 12 -1F -FAB-FAB114402,,,,,,,,2025-06-10 08:00,2025-06-10 08:00,2025-06-10 08:00,2025-06-10 08:00
FAB114402A-03,INSTALL DOOR FRAMES - FAB114402A,Complete,Bunker Rm 12 -1F -FAB-FAB114402,,,,,,,,2025-06-10 08:00,2025-06-10 08:00,2025-06-17 08:00,2025-06-17 08:00
FAB114402A-04,INSTALL DOOR & HARDWARE - FAB114402A,Active,Bunker Rm 12 -1F -FAB-FAB114402,,,,,,,,2025-10-29 08:00,2025-11-04 17:00,2025-10-29 08:00,
FAB114402A-05,PAINT & PROTECT DOORS & FRAMES - FAB114402A,Not Started,Bunker Rm 12 -1F -FAB-FAB114402,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB114402B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB114402B,Complete,Bunker Rm 12 -1F -FAB-FAB114402,,,,,,,,2025-06-10 08:00,2025-06-10 08:00,2025-03-04 08:00,2025-03-12 08:00
