Task Code,Task Description,Status,WBS,Building,Area,Level,Room,Subcontractor,Trade,Responsible Person,Planned Start,Planned Finish,Actual Start,Actual Finish
ZX-13630,Complete Drywall & Inspect - Duct Shaft - 4F-SUW-FAB140104 (MK MARLOW),Complete,Duct Shaft - 4F -SUW-FAB140104,,,,,,,,2025-09-02 08:00,2025-09-08 17:00,2025-09-02 08:00,2025-09-08 17:00
FAB140104A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB140104A,Complete,Duct Shaft - 4F -SUW-FAB140104,,,,,,,,2025-05-01 08:00,2025-05-09 17:00,2025-05-01 08:00,2025-05-06 17:00
ZX-12970,Complete Drywall & Inspect - Elevator Machine - 5F-FAB140110,Complete,Elevator Machine - 4F -SUW-FAB140110,,,,,,,,2025-09-04 08:00,2025-09-05 17:00,2025-09-04 08:00,2025-09-05 17:00
ZX-13540,Complete Drywall & Inspect - 4F-D-G/3 North Face,Complete,4F-D-G/3 North Face - 4F - SUE,,,,,,,,2025-09-04 08:00,2025-09-08 17:00,2025-09-04 08:00,2025-09-08 17:00
ZX-16750,Complete Drywall & Inspect - Stair #03 SUW- 4F- FAB1-ST03,Complete,Stair 3 - 4F -SUW-FAB1-ST03,,,,,,,,2025-05-13 08:00,2025-05-26 17:00,2025-05-13 08:00,2025-10-03 08:00
ZX-16780,Complete Drywall CEILING & Inspect - Stair #03 SUW- 4F- FAB1-ST03,Complete,Stair 3 - 4F -SUW-FAB1-ST03,,,,,,,,2025-09-29 08:00,2025-10-03 17:00,2025-09-29 08:00,2025-10-03 17:00
ZX-17560,IMPACT RFI Drywall CEILING - Stair #03,Complete,Stair 3 - 4F -SUW-FAB1-ST03,,,,,,,,2025-06-16 08:00,2025-06-20 17:00,2025-06-16 08:00,2025-06-18 16:00
ZX-16970,Complete Drywall & Inspect - Stair #20 SUE- 4F- FAB1-ST20,Complete,Stair 20 - 4F-SUE-FAB1-ST20,,,,,,,,2025-05-13 08:00,2025-05-26 17:00,2025-05-13 08:00,2025-09-30 08:00
ZX-17000,Complete Drywall CEILING & Inspect - Stair #20 SUE- 4F- FAB1-ST20,Complete,Stair 20 - 4F-SUE-FAB1-ST20,,,,,,,,2025-09-29 08:00,2025-10-03 17:00,2025-09-29 08:00,2025-10-03 17:00
ZX-17570,IMPACT RFI Drywall CEILING - Stair #20,Complete,Stair 20 - 4F-SUE-FAB1-ST20,,,,,,,,2025-06-16 08:00,2025-06-20 17:00,2025-06-16 08:00,2025-06-19 16:00
ZX-18560,Complete Drywall & Inspect - MCC Rm - 4F-SUW-FAB140106,Complete,TRUSS AREA VESTIBULE - 4F -FIZ-FAB142102 (LVL 4G),,,,,,,,2025-05-13 08:00,2025-05-15 17:00,2025-05-13 08:00,2025-05-15 16:00
ZX-1120,Complete Drywall & Inspect - Airlock #1-Airlock 1 - 3F-FAB130110,Complete,Air Lock 1 - 3F -SUW-FAB130110,,,,,,,,2025-05-05 08:00,2025-05-08 17:00,2025-05-05 08:00,2025-05-08 16:00
ZX-1180,Complete Drywall & Inspect - Airlock #5-Airlock 5 - 3F-FAB130505,Complete,Air Lock 5 - 3F -SUW-FAB130505,,,,,,,,2025-05-05 08:00,2025-05-13 17:00,2025-05-05 08:00,2025-05-19 16:00
ZX-17350,IMPACT - SECAI DENIAL OF ACCEL COST FOR BERG - Complete Drywall & Inspect - Airlock #5-Airlock 5 - 3F-FAB130505,Complete,Air Lock 5 - 3F -SUW-FAB130505,,,,,,,,2025-05-05 08:00,2025-05-13 17:00,2025-05-12 08:00,2025-05-16 16:00
FAB130505C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136102C,Complete,Air Lock 5 - 3F -SUW-FAB130505,,,,,,,,2025-07-29 08:00,2025-08-06 17:00,2025-07-29 08:00,2025-08-06 17:00
ZX-1210,Complete Drywall & Inspect - Vestibule #22 - 3F-FAB136108,Complete,Vestibule 22 - 3F -SUE-FAB136108,,,,,,,,2025-09-23 08:00,2025-09-25 17:00,2025-09-23 08:00,2025-09-25 17:00
ZX-16430,IMPACT - SECAI DENIAL OF ACCEL COST FOR BERG - Complete Drywall & Inspect - Vestibule #22 - 3F-FAB136108,Complete,Vestibule 22 - 3F -SUE-FAB136108,,,,,,,,2025-05-05 08:00,2025-05-30 17:00,2025-05-05 08:00,2025-05-18 16:00
ZX-1240,Complete Drywall & Inspect - Elevator Hall #22 - 3F-FAB136107,Complete,Elevator Hall 22 - 3F -SUE-FAB136107,,,,,,,,2025-08-07 10:00,2025-08-18 10:00,2025-08-07 10:00,2025-08-18 10:00
FAB136107D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136107D,Complete,Elevator Hall 22 - 3F -SUE-FAB136107,,,,,,,,2025-09-22 10:00,2025-10-01 10:00,2025-03-27 10:00,2025-04-04 10:00
ZX-1270,Complete Drywall & Inspect - Clean Vestibule #21 - 3F- FAB136203,Complete,Clean Vestibule 21 - 3F -SUE-FAB136203,,,,,,,,2025-06-10 08:00,2025-06-10 08:00,2025-05-26 08:00,2025-05-27 15:00
ZX-16620,IMPACT - MEP OPENING - Complete Drywall & Inspect - Clean Vestibule #21 - 3F- FAB136203,Complete,Clean Vestibule 21 - 3F -SUE-FAB136203,,,,,,,,2025-05-05 08:00,2025-05-05 08:00,2025-05-05 08:00,2025-06-19 16:00
ZX-18180,IMPACT - DRYWALL for mep opening - Clean Vestibule #21 - 3F- FAB136203,Complete,Clean Vestibule 21 - 3F -SUE-FAB136203,,,,,,,,2025-06-20 08:00,2025-06-23 17:00,2025-06-19 08:00,2025-06-20 16:00
ZX-1300,SECAI TURNOVER FOR ACELERATION - Complete Drywall & Inspect - Elevator Hall #20 - 3F-FAB136311,Complete,Elevator Hall 20 - 3F -SUE-FAB136311,,,,,,,,2025-08-12 08:00,2025-08-20 17:00,2025-07-18 08:00,2025-07-18 17:00
ZX-1330,Complete Drywall & Inspect - Vestibule #20 - 3F-FAB136310,Complete,Vestibule 20 - 3F -SUE-FAB136310,,,,,,,,2025-05-05 08:00,2025-05-07 17:00,2025-05-05 08:00,2025-05-13 08:00
ZX-1360,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Clean Vestibule #19 - 3F-FAB136406,Complete,Clean Vestibule 19 - 3F -SUE-FAB136406,,,,,,,,2025-10-21 08:00,2025-10-22 17:00,2025-10-22 08:00,2025-10-22 17:00
ZX-1390,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Clean Vestibule #19 - 3F-FAB136407,Complete,Clean Vestibule 19 - 3F -SUE-FAB136407,,,,,,,,2025-10-22 08:00,2025-10-22 17:00,2025-10-22 08:00,2025-10-22 17:00
ZX-1450,Complete Drywall & Inspect - Wafer I/O Entrance - 3F-FAB136501,Complete,Wafer I/O Entrance - 3F -SUE-FAB136501,,,,,,,,2025-06-10 08:00,2025-06-23 17:00,2025-06-02 08:00,2025-06-10 16:00
ZX-1480,Complete Drywall & Inspect - Vestibule #18 - 3F-FAB136505,Complete,Vestibule 18 - 3F -SUE-FAB136505,,,,,,,,2025-05-05 08:00,2025-05-09 17:00,2025-05-05 08:00,2025-05-14 16:00
FAB136505B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS- FAB136505B,Complete,Vestibule 18 - 3F -SUE-FAB136505,,,,,,,,2025-06-23 08:00,2025-07-01 17:00,2025-01-08 08:00,2025-01-16 16:00
ZX-1510,Complete Drywall & Inspect - Vestibule #5 - 3F-FAB130504,Complete,Vestibule 5 - 3F -SUW-FAB130504,,,,,,,,2025-05-16 08:00,2025-05-21 17:00,2025-05-16 08:00,2025-05-21 16:00
ZX-16510,IMPACT - Complete Drywall & Inspect - Vestibule #5 - 3F-FAB130504 INPSECTION,Complete,Vestibule 5 - 3F -SUW-FAB130504,,,,,,,,2025-05-12 08:00,2025-05-16 17:00,2025-05-09 08:00,2025-05-14 16:00
ZX-1540,Complete Drywall & Inspect - Elevator Hall #05 - 3F-FAB130505,Complete,Elevator Hall 5 - 3F -SUW-FAB130505,,,,,,,,2025-09-12 08:00,2025-09-15 17:00,2025-09-12 08:00,2025-09-15 17:00
ZX-1570,Complete Drywall & Inspect - CRT Lab Entrance - 3F-FAB130507,Complete,CRT Lab Entrance - 3F -SUW-FAB130507,,,,,,,,2025-05-05 08:00,2025-05-23 17:00,2025-05-05 08:00,2025-05-13 16:00
FAB130507B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS- FAB130507B,Complete,CRT Lab Entrance - 3F -SUW-FAB130507,,,,,,,,2025-05-15 08:00,2025-05-23 17:00,2025-05-07 08:00,2025-05-15 17:00
ZX-1600,Complete Drywall & Inspect - Clean Vestibule #04 - 3F-FAB130403,Complete,Clean Vestibule 4 -3F -SUW-FAB130403,,,,,,,,2025-06-20 08:00,2025-06-30 17:00,2025-06-13 08:00,2025-06-23 16:00
ZX-1630,Complete Drywall & Inspect - Clean Vestibule @M/17 - 3F-FAB130320 NON RATED WALLS,Complete,Clean Vestibule @M/17 - 3F -SUW-FAB130320,,,,,,,,2025-06-24 08:00,2025-07-11 17:00,2025-06-24 08:00,2025-08-12 17:00
ZX-17370,IMPACT - MEP WORK BLOCKING - Complete Drywall & Inspect - Clean Vestibule @M/17 - 3F-FAB130320,Complete,Clean Vestibule @M/17 - 3F -SUW-FAB130320,,,,,,,,2025-05-05 08:00,2025-05-22 17:00,2025-05-05 08:00,2025-06-23 16:00
ZX-1660,Complete Drywall & Inspect - SUB Clean Rm. Airlock - 3F-FAB130315,Complete,SUB Clean Rm. Airlock - 3F -SUW-FAB130315,,,,,,,,2025-05-13 08:00,2025-05-21 17:00,2025-05-13 08:00,2025-09-12 17:00
ZX-16520,IMPACT - Complete Drywall & Inspect - SUB Clean Rm. Airlock - 3F-FAB130315 SECAI DENIAL OF ACCEL COST FOR BERG,Complete,SUB Clean Rm. Airlock - 3F -SUW-FAB130315,,,,,,,,2025-05-05 08:00,2025-05-12 17:00,2025-05-05 08:00,2025-05-12 16:00
FAB130315A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB130315A,Complete,SUB Clean Rm. Airlock - 3F -SUW-FAB130315,,,,,,,,2025-07-24 08:00,2025-08-01 17:00,2025-07-24 08:00,2025-08-01 17:00
ZX-1690,Complete Drywall & Inspect - Clean Toilet Corridor - 3F-FAB130319,Complete,Clean Toilet Corridor - 3F -SUW-FAB130319,,,,,,,,2025-06-10 08:00,2025-06-23 17:00,2025-05-26 08:00,2025-06-05 16:00
FAB130319C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB130319C,Complete,Clean Toilet Corridor - 3F -SUW-FAB130319,,,,,,,,2025-06-27 08:00,2025-07-07 17:00,2025-02-19 08:00,2025-02-27 16:00
ZX-1720,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - Elevator Hall #03 - 3F-FAB130310 BAKER/DESCOPE,Complete,Elevator Hall 3 - 3F -SUW-FAB130310,,,,,,,,2025-06-27 08:00,2025-07-10 17:00,2025-06-27 08:00,2025-06-27 16:00
ZX-1750,Complete Drywall & Inspect - Vestibule #3 - 3F-FAB130303,Complete,Vestibule 3 - 3F -SUW-FAB130303,,,,,,,,2025-05-16 08:00,2025-05-27 17:00,2025-05-21 08:00,2025-05-27 08:00
ZX-16420,IMPACT - SECAI DENIAL OF ACCEL COST FOR BERG - Complete Drywall & Inspect - Vestibule #3 - 3F-FAB130303,Complete,Vestibule 3 - 3F -SUW-FAB130303,,,,,,,,2025-05-09 08:00,2025-05-12 17:00,2025-05-09 08:00,2025-05-19 16:00
ZX-1150,Complete Drywall & Inspect - Airlock 3 - 3F-SUW-FAB130302,Complete,Air Lock 3 - 3F -SUW-FAB130302,,,,,,,,2025-05-05 08:00,2025-05-09 17:00,2025-05-05 08:00,2025-05-30 16:00
ZX-17380,IMPACT - RFI SOFFIT DETAIL DESIGN - Complete Drywall & Inspect - Airlock 3 - 3F-SUW-FAB130302,Complete,Air Lock 3 - 3F -SUW-FAB130302,,,,,,,,2025-05-05 08:00,2025-05-09 17:00,2025-05-06 08:00,2025-05-16 08:00
ZX-1060,Complete Drywall & Inspect - Airlock #20-Airlock 20 - 3F-FAB136312,Complete,Air Lock 20 - 3F -SUE-FAB136312,,,,,,,,2025-05-05 08:00,2025-05-08 17:00,2025-05-05 08:00,2025-05-08 16:00
ZX-1030,Complete Drywall & Inspect - Airlock #22-Airlock 22 - 3F-FAB136109,Complete,Air Lock 22 - 3F -SUE-FAB136109,,,,,,,,2025-05-05 08:00,2025-05-07 17:00,2025-05-05 08:00,2025-05-24 16:00
ZX-16490,IMPACT - Complete Drywall & Inspect - Airlock #22-Airlock 22 - 3F-FAB136109 INSPECTIONS,Complete,Air Lock 22 - 3F -SUE-FAB136109,,,,,,,,2025-05-05 08:00,2025-05-07 17:00,2025-05-05 08:00,2025-05-16 16:00
TR-FAB130109A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - TR - FAB130109A,Complete,Air Lock 22 - 3F -SUE-FAB136109,,,,,,,,2025-07-09 08:00,2025-07-16 17:00,2025-07-09 08:00,2025-07-16 17:00
ZX-1810,Complete Drywall & Inspect - Elevator #22 - 3F-FAB1-EL22,Complete,Elevator 22 - 3F -SUE-FAB1-EL22,,,,,,,,2025-07-28 08:00,2025-07-30 17:00,2025-07-28 08:00,2025-08-19 17:00
ZX-1840,Complete Drywall & Inspect - Elevator #20 - 3F-FAB1-EL20,Complete,Elevator 20 - 3F -SUE-FAB1-EL20,,,,,,,,2025-05-05 08:00,2025-05-16 17:00,2025-05-19 08:00,2025-05-28 16:00
ZX-1870,Complete Drywall & Inspect - Elevator #19 - 3F-FAB1-EL19,Complete,Elevator 19 - 3F -SUE-FAB1-EL19,,,,,,,,2025-06-30 08:00,2025-07-23 12:00,2025-06-30 08:00,2025-08-19 17:00
ZX-1900,Complete Drywall & Inspect - Elevator Hall #18 - 3F-FAB136504,Complete,Elevator Hall 18 - 3F -SUE-FAB136504,,,,,,,,2025-10-10 08:00,2025-10-13 17:00,2025-10-10 08:00,2025-10-13 17:00
ZX-1930,Complete Drywall & Inspect - Elevator #18 - 3F-FAB1-EL18 - MKM,Complete,Elevator 18- 3F -SUE-FAB1-EL18,,,,,,,,2025-07-25 08:00,2025-08-07 17:00,2025-07-21 08:00,2025-07-28 17:00
ZX-1960,Complete Drywall & Inspect - Elevator #05 - 3F-FAB1-EL5,Complete,Elevator 5 - 3F -SUW-FAB1-EL05,,,,,,,,2025-09-29 08:00,2025-09-30 17:00,2025-09-29 08:00,2025-09-30 17:00
ZX-1990,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Elevator #03 - 3F-FAB1-EL3,Complete,Elevator 3 - 3F -SUW-FAB1-EL03,,,,,,,,2025-05-05 08:00,2025-05-16 17:00,2025-05-05 08:00,2025-05-12 17:00
ZX-17320,IMPACT - SECAI OPEN FOR USE - Drywall & Inspect - Elevator #03 - 3F-FAB1-EL3,Complete,Elevator 3 - 3F -SUW-FAB1-EL03,,,,,,,,2025-05-05 08:00,2025-05-16 17:00,2025-05-12 08:00,2025-05-12 17:00
ZX-2020,Complete Drywall & Inspect - Vestibule #1 - 3F-FAB130111,Complete,Vestibule 1 - 3F -SUW-FAB130111,,,,,,,,2025-05-05 08:00,2025-05-22 17:00,2025-05-05 08:00,2025-05-28 16:00
FAB120311A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120311A,Complete,Fire Alarm 3 - 2F -SUW-FAB120311,,,,,,,,2025-03-21 08:00,2025-03-31 17:00,2025-03-21 08:00,2025-03-31 17:00
ZX-2050,Complete Drywall & Inspect - Elevator #02 - 3F-FAB1-EL2,Complete,Elevator 2 - 3F -SUW-FAB1-EL02,,,,,,,,2025-10-22 08:00,2025-10-28 17:00,2025-10-22 08:00,2025-10-28 17:00
ZX-2110,SECAI TOOK OVER FOR ACCELERATION - Drywall & Inspect - Elevator #01 - 3F-FAB1-EL1,Complete,Elevator 1 - 3F -SUW-FAB1-EL01,,,,,,,,2025-09-09 08:00,2025-09-19 17:00,2025-09-19 08:00,2025-09-19 17:00
ZX-16480,IMPACT - Complete Drywall & Inspect - Elevator #01 - 3F-FAB1-EL1 ELEVATOR TEAM TOOK OVER,Complete,Elevator 1 - 3F -SUW-FAB1-EL01,,,,,,,,2025-05-05 08:00,2025-05-23 17:00,2025-05-05 08:00,2025-09-15 17:00
ZX-2140,Complete Drywall & Inspect - Elevator #01A - 3F-FAB1-EL1A,Complete,Elevator 1A - 3F -SUW-FAB1-EL01A,,,,,,,,2025-05-05 08:00,2025-05-22 17:00,2025-05-05 08:00,2025-06-13 16:00
ZX-17310,IMPACT - SECAI SCAFFOLD - Drywall & Inspect - Elevator #01A - 3F-FAB1-EL1A,Complete,Elevator 1A - 3F -SUW-FAB1-EL01A,,,,,,,,2025-05-05 08:00,2025-05-22 17:00,2025-05-12 08:00,2025-05-28 14:00
ZX-2170,Complete Drywall & Inspect - Elevator #1B - 3F-FAB1-EL1B - MK MARLOW FRONTS ONLY,Complete,Elevator 1B - 3F -SUW-FAB1-EL01B,,,,,,,,2025-06-27 08:00,2025-07-16 17:00,2025-06-27 08:00,2025-07-28 17:00
ZX-16500,IMPACT - Complete Drywall & Inspect - Elevator #01B - 3F-FAB1-EL1B RFI PENDING,Complete,Elevator 1B - 3F -SUW-FAB1-EL01B,,,,,,,,2025-05-13 08:00,2025-05-26 17:00,2025-05-05 08:00,2025-06-10 16:00
ZX-2200,Complete Drywall & Inspect - VIP Tour - 3F-FAB134101 NON RATED WALLS,Complete,VIP Tour - 3F -FIZ-FAB134101,,,,,,,,2025-06-05 08:00,2025-06-24 17:00,2025-05-12 08:00,2025-08-28 08:00
FAB134101D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB134101D,Complete,VIP Tour - 3F -FIZ-FAB134101,,,,,,,,2025-10-16 08:00,2025-10-17 17:00,2025-10-16 08:00,2025-10-17 17:00
ZX-2230,Complete Drywall & Inspect - VIP Tour Vestibule - 3F-FAB134103 NON RATED WALLS,Complete,VIP Tour Vestibule - 3F -FIZ-FAB134103,,,,,,,,2025-06-19 08:00,2025-06-27 17:00,2025-05-12 08:00,2025-06-16 16:00
ZX-2260,Complete Drywall & Inspect - Vestibule @ F.4/1 - 3F-FAB134104,Complete,Vestibule @ F.4/1 - 3F -FIZ-FAB134104,,,,,,,,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
ZX-2290,Complete Drywall & Inspect - Unassigned - 3F-FAB132102,Complete,Unassigned - 3F - FIZ-FAB134102,,,,,,,,2025-08-15 08:00,2025-08-25 17:00,2025-08-15 08:00,2025-09-05 17:00
ZX-2320,Complete Drywall & Inspect - Smock Locker@A-D/1-2 - 3F-FAB134106,Complete,Smock Locker@A-D/1-2 - 3F -FIZ-FAB134106,,,,,,,,2025-08-12 08:00,2025-08-18 17:00,2025-08-12 08:00,2025-08-18 17:00
ZX-16640,IMPACT SG PANELS TO BE REMOVED - Complete Drywall & Inspect - Smock Locker@A-D/1-2 - 3F-FAB134106,Complete,Smock Locker@A-D/1-2 - 3F -FIZ-FAB134106,,,,,,,,2025-05-05 08:00,2025-05-16 17:00,2025-05-05 08:00,2025-09-05 17:00
ZX-2410,Complete Drywall & Inspect - Duct Shaft - 3F-SUE-FAB136105,Complete,Duct Shaft - 3F -SUE-FAB136105,,,,,,,,2025-09-05 08:00,2025-09-11 17:00,2025-09-05 08:00,2025-09-11 17:00
FAB136105A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136105A,Complete,Duct Shaft - 3F -SUE-FAB136105,,,,,,,,2025-05-05 08:00,2025-05-06 17:00,2025-05-05 08:00,2025-05-06 17:00
ZX-2380,Complete Drywall & Inspect - Fire Alarm - 3F-FAB136114,Complete,Fire Alarm 22 - 3F -SUE-FAB136114,,,,,,,,2024-12-09 08:00,2024-12-09 08:00,2024-12-09 08:00,2024-12-12 16:00
ZX-2500,SECAI TOOK OVER FOR ACCELERATION Drywall & Inspect - Electrical Rm - 3F-SUE-FAB136302,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-07-21 13:00,2025-08-06 12:00,2025-06-16 12:00,2025-11-05 08:00
FAB136302A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302A HANDED OVER TO SECAI ON 08/29,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-08-18 08:00,2025-08-26 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB136302C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302C HANDED OVER TO SECAI ON 08/29,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-08-28 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB136302D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302D,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-01-17 08:00,2025-01-27 17:00,2025-01-17 08:00,2025-01-27 17:00
FAB136302E-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302E,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-05-16 08:00,2025-05-26 17:00,2025-05-16 08:00,2025-05-21 17:00
FAB136302F-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302F,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-04-28 08:00,2025-05-06 17:00,2025-04-28 08:00,2025-05-06 17:00
FAB136302G-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302G HANDED OVER TO SECAI ON 08/29,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-08-28 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB136302H-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302H,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-01-16 08:00,2025-01-24 17:00,2025-01-16 08:00,2025-01-24 17:00
FAB136302J-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302J HANDED OVER TO SECAI ON 08/29,Complete,Electrical Rm - 3F -SUE-FAB136302,,,,,,,,2025-08-28 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
ZX-2590,Complete Drywall & Inspect - Duct Shaft - 3F-SUE-FAB136301,Complete,Duct Shaft - 3F -SUE-FAB136301,,,,,,,,2025-09-26 08:00,2025-09-29 17:00,2025-09-26 08:00,2025-09-29 17:00
ZX-2950,Complete Drywall & Inspect - Duct Shaft - 3F-SUE-FAB136106,Complete,Duct Shaft - 3F -SUE-FAB136106,,,,,,,,2025-10-03 08:00,2025-10-06 17:00,2025-10-03 08:00,2025-10-06 17:00
FAB136106A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136106A,Complete,Duct Shaft - 3F -SUE-FAB136106,,,,,,,,2025-01-14 08:00,2025-01-15 17:00,2025-01-14 08:00,2025-01-15 17:00
ZX-2650,Complete Drywall & Inspect - Battery Rm1 - 3F-SUE-FAB136202,Complete,Battery Rm 1 - 3F -SUE-FAB136202,,,,,,,,2025-06-26 08:00,2025-07-09 17:00,2025-06-16 08:00,2025-09-08 17:00
ZX-2740,Complete Drywall & Inspect - Duct Shaft - 3F-SUE-FAB136201,Not Started,Duct Shaft - 3F -SUE-FAB136201,,,,,,,,2025-12-05 08:00,2025-12-08 17:00,,
ZX-2830,Complete Drywall & Inspect - Smock Locker @D-F/1-3 - 3F-FAB134106,Complete,Smock Locker @D-F/1-3 - 3F -FIZ-FAB134106,,,,,,,,2025-08-12 08:00,2025-08-18 17:00,2025-08-12 08:00,2025-08-18 17:00
ZX-16630,IMPACT SG PANELS TO BE REMOVED - Complete Drywall & Inspect - Smock Locker @D-F/1-3 - 3F-FAB134106,Complete,Smock Locker @D-F/1-3 - 3F -FIZ-FAB134106,,,,,,,,2025-05-05 08:00,2025-05-16 17:00,2025-05-05 08:00,2025-09-05 17:00
ZX-2920,Complete Drywall & Inspect - Fire Alarm 20 - 3F-FAB136308,Complete,Fire Alarm 20 - 3F -SUE-FAB136308,,,,,,,,2025-06-26 08:00,2025-06-26 17:00,2024-09-16 08:00,2024-09-20 16:00
FAB136308A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136308A,Complete,Fire Alarm 20 - 3F -SUE-FAB136308,,,,,,,,2025-01-17 08:00,2025-01-27 17:00,2025-01-17 08:00,2025-01-27 17:00
ZX-2680,Complete Drywall & Inspect - IT Security 22 - 3F-FAB136112,Complete,IT Security 22 - 3F -SUE-FAB136112,,,,,,,,2025-09-11 08:00,2025-09-11 08:00,2025-09-11 08:00,2025-09-11 08:00
ZX-3070,Complete Drywall & Inspect - Electrical RM - 3F-SUW-FAB130402,Complete,Electrical Rm - 3F -SUW-FAB130402,,,,,,,,2025-07-25 08:00,2025-08-07 17:00,2025-06-16 08:00,2025-09-29 08:00
FAB130402B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB130402B,Complete,Electrical Rm - 3F -SUW-FAB130402,,,,,,,,2025-04-30 08:00,2025-05-01 17:00,2025-04-30 08:00,2025-05-01 17:00
ZX-3160,Complete Drywall & Inspect - IT/Security 3 - 3F-FAB130307 NON RATED WALLS,Complete,IT/Security 3 - 3F -SUW-FAB130307,,,,,,,,2025-06-24 08:00,2025-06-26 17:00,2025-06-13 08:00,2025-06-23 16:00
TR-FAB130307A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - TR - FAB130307A,Complete,IT/Security 3 - 3F -SUW-FAB130307,,,,,,,,2025-01-15 08:00,2025-01-23 17:00,2025-01-15 08:00,2025-01-23 17:00
ZX-3010,Complete Drywall & Inspect - Duct Shaft - 3F-SUW-FAB130112,Complete,Duct Shaft - 3F -SUW-FAB130112,,,,,,,,2025-09-04 08:00,2025-09-08 17:00,2025-09-04 08:00,2025-09-08 17:00
ZX-3460,Complete Drywall & Inspect - Duct Shaft - 3F-SUE-FAB136510,Complete,Duct Shaft - 3F -SUE-FAB136510,,,,,,,,2025-08-27 08:00,2025-09-02 17:00,2025-08-27 08:00,2025-09-02 17:00
FAB136510A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136510A,Complete,Duct Shaft - 3F -SUE-FAB136510,,,,,,,,2025-05-05 08:00,2025-05-13 17:00,2025-05-05 08:00,2025-05-09 17:00
ZX-3430,SECAI TOOK OVER FOR DESIGN ISSUES - Complete Drywall & Inspect - Rated Chase-West - 3F-SUW-FAB130408,Complete,Rated Chase West - 3F -SUW-FAB130408,,,,,,,,2025-08-15 08:00,2025-08-21 17:00,2025-08-15 08:00,2025-08-15 17:00
ZX-3520,Complete Drywall & Inspect - Duct Shaft - 3F-SUW_FAB130401,Complete,Duct Shaft - 3F -SUW-FAB130401,,,,,,,,2025-09-02 08:00,2025-09-08 17:00,2025-09-02 08:00,2025-09-08 17:00
FAB130401A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB130401A,Complete,Duct Shaft - 3F -SUW-FAB130401,,,,,,,,2025-02-05 08:00,2025-02-13 17:00,2025-02-05 08:00,2025-02-13 17:00
