Task Code,Task Description,Status,WBS,Building,Area,Level,Room,Phase,Subcontractor,Trade,Responsible Person,Bid Package,Planned Start,Planned Finish,Actual Start,Actual Finish,Early Start,Early Finish,Late Start,Late Finish,Remaining Duration (hrs),Planned Duration (hrs),Physical % Complete
CN.SEA1.5240,PH1- GROUT SHIM - PRECAST OAC PADS - SEA-2-ROOF,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,,CONSTRUCTION,,OAC/ MECH PADS,CONCRETE,SOMD / Roofing / Waterproofing,2023-09-22 09:00,2023-09-30 11:00,2023-08-28 10:30,2023-09-12 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-10-16 07:00,2025-10-16 07:00,0,72,100
CN.SEA2.1450,IMPACT - DRB-01 ADDITIONAL BEAMS BETWEEN FAB AND AD - SEA2 - GL 16-13 - L2-L3 - C-E,Complete,SEA - 2,,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,Decking & Detail,,,2024-01-02 09:00,2024-01-04 08:00,2024-01-02 07:00,2024-01-04 13:00,2025-11-20 17:00,2025-11-20 17:00,2025-06-13 08:00,2025-06-13 08:00,0,16,100
SEC.AR.4420,SECAI - MEP PIPE RACK INSTALL AREA B DS SIDE - SEA2 - GL 15-11 - L4 - C-A,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,,CONSTRUCTION,SECAI,Owner & Design Team,,INTERIORS,2024-07-29 07:00,2024-07-29 17:00,2024-07-29 07:00,2024-07-29 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,10,100
CN.SEA2.1460,PH1 - CLADDING STEEL  EXTERIOR - SEA2 - GL 16-13 - C LINE  (DS AREA),Complete,SEA - 2,East Support Building,SUES-2 - 16-13,EXTERIOR SKIN,,CONSTRUCTION,,INSULATED METAL PANELS,JAMES LIVELY,,2023-11-10 07:00,2023-11-18 09:00,2023-11-10 07:00,2023-12-12 15:00,2025-11-20 17:00,2025-11-20 17:00,2025-10-29 07:00,2025-10-29 07:00,0,72,100
SEA2.MOCKUP,QC INSPECT CLADDING STEEL - SEA2 - GL 15-14 - A LINE [SUP EXTERIOR WALL],Complete,SEA - 2,East Support Building,SUES-2 - 16-13,EXTERIOR SKIN,,CONSTRUCTION,,INSULATED METAL PANELS,JAMES LIVELY,,2023-11-11 08:00,2023-11-11 16:00,2023-11-11 08:00,2023-11-11 16:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-04 07:00,2025-12-04 07:00,0,8,100
SEA2.MOCKUP10,BAKER GROUT BASE PLATES - SEA2 - GL 15-14 - C-E,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,EXTERIOR SKIN,,CONSTRUCTION,,INSULATED METAL PANELS,JAMES LIVELY,,2023-11-11 15:00,2023-11-12 13:00,2023-11-11 15:00,2023-11-12 15:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-04 07:00,2025-12-04 07:00,0,8,100
SEA2.MOCKUP20,CAULK ANGLES GDA - SEA2 - GL 15-14 - C-E,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,EXTERIOR SKIN,,CONSTRUCTION,,INSULATED METAL PANELS,JAMES LIVELY,,2023-11-09 13:00,2023-11-10 11:00,2023-11-09 13:00,2023-11-10 11:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-04 07:00,2025-12-04 07:00,0,8,100
SEA2.MOCKUP30,SECAI QC INSPECTION - CLADDING MOCKUP SIGN OFF - SEA2 - GL 15-14 - C-E,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,EXTERIOR SKIN,,CONSTRUCTION,,INSULATED METAL PANELS,JAMES LIVELY,,2023-12-07 07:00,2023-12-07 15:00,2023-12-07 07:00,2023-12-07 15:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-04 07:00,2025-12-04 07:00,0,8,100
SEA2.MOCKUP40,KOVACH MOBILIZATION & DETAILING - SEA2 - GL 15-14 - C-E,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,EXTERIOR SKIN,,CONSTRUCTION,,INSULATED METAL PANELS,JAMES LIVELY,,2023-12-08 15:00,2023-12-09 13:00,2023-12-08 15:00,2023-12-09 14:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-04 07:00,2025-12-04 07:00,0,8,100
SEA2.MOCKUP50,SECAI INSPECT IMP MOCKUP - SEA2 - GL 15-14 - C-E,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,EXTERIOR SKIN,,CONSTRUCTION,,INSULATED METAL PANELS,JAMES LIVELY,,2023-12-18 13:00,2023-12-19 11:00,2023-12-18 13:00,2023-12-19 11:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-04 07:00,2025-12-04 07:00,0,8,100
CN.SEA2.1001,METAL STUD FRAMING (2hr) - SWA2-GL 16-13- L1 D LINE,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L1 - Fndn Slab,DS/AD INTERIORS,CONSTRUCTION,BERG,TBD Architectural Finishes,FIZ DATA CENTER,INTERIORS,2023-10-09 11:00,2023-10-14 09:00,2023-10-09 11:00,2023-10-13 11:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-01 17:00,2025-12-01 17:00,0,48,100
CN.SEA2.1041,TAPE & FINISH DRYWALL - SEA2 - GL 16-13 - L1 -  D LINE,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L1 - Fndn Slab,DS/AD INTERIORS,CONSTRUCTION,,DRYWALL,FIZ DATA CENTER,INTERIORS,2024-01-29 07:00,2024-02-01 17:00,2024-01-29 07:00,2024-02-02 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-01 17:00,2025-12-01 17:00,0,40,100
CN.SEA2.1051,PRIMER & PAINT DRYWALL - GL 16-13 - D LINE - L1,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L1 - Fndn Slab,DS/AD INTERIORS,CONSTRUCTION,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,INTERIORS,2024-10-25 07:00,2024-10-29 17:00,2024-10-25 07:00,2024-10-28 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-01 17:00,2025-12-01 17:00,0,30,100
CN.SEA2.1031,DRYWALL 2 SIDE - SEA2 - GL 16-13 - L1 - D LINE,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L1 - Fndn Slab,DS/AD INTERIORS,CONSTRUCTION,,DRYWALL,FIZ DATA CENTER,INTERIORS,2024-02-10 08:00,2024-02-14 08:00,2024-01-23 08:00,2024-01-26 11:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-01 17:00,2025-12-01 17:00,0,40,100
CN.SEA2.1021,DRYWALL & INSULATION (1 side) (INT) - SWA2-GL 16-13- L1 D LINE,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L1 - Fndn Slab,DS/AD INTERIORS,CONSTRUCTION,,DRYWALL,FIZ DATA CENTER,INTERIORS,2023-10-16 07:00,2023-10-20 15:00,2023-10-16 07:00,2023-10-21 13:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-01 17:00,2025-12-01 17:00,0,48,100
CN.SEA2.1061,METAL STUD FRAMING (2hr) - SEA2 - GL 16-13 - L2 - D LINE,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L2 - SubFab Level,DS/AD INTERIORS,CONSTRUCTION,BERG,TBD Architectural Finishes,FIZ DATA CENTER,INTERIORS,2024-01-17 07:00,2024-01-21 15:00,2024-01-15 07:00,2024-01-20 16:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-24 07:00,2025-11-24 07:00,0,48,100
CN.SEA2.1101,REMEDY - TAPE & FINISH DRYWALL - SEA2 - GL 16-13 - D LINE - L2,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L2 - SubFab Level,DS/AD INTERIORS,CONSTRUCTION,CHERRY COATING,DRYWALL,FIZ DATA CENTER,INTERIORS,2024-08-23 07:00,2024-08-27 17:00,2024-08-07 07:00,2024-08-10 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-04 07:00,2025-12-04 07:00,0,30,100
CN.SEA2.1111,FINISH PAINT - SEA2 - GL 16-13 - D LINE - L2,Not Started,SEA - 2,West Support Building,SUES-2 - 16-13,L2 - SubFab Level,DS/AD INTERIORS,CONSTRUCTION,FINISH PAINT,TBD Architectural Finishes,FIZ DATA CENTER,INTERIORS,2025-11-21 07:00,2025-11-24 17:00,,,2025-11-21 07:00,2025-11-24 17:00,2025-12-04 07:00,2025-12-05 17:00,20,20,0
CN.SEA2.1091,REMEDY - DEMO DRYWALL (INT) - SEA2 - GL 16-13 - L2 - D LINE,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L2 - SubFab Level,DS/AD INTERIORS,CONSTRUCTION,,DRYWALL,FIZ DATA CENTER,INTERIORS,2024-06-03 07:00,2024-06-13 09:00,2024-06-01 07:00,2024-06-10 09:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-24 07:00,2025-11-24 07:00,0,62,100
CN.SEA2.1081,DRYWALL & INSULATION (1 side) (INT) - SEA2 - GL 16-13 - L2 - D LINE,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L2 - SubFab Level,DS/AD INTERIORS,CONSTRUCTION,,DRYWALL,FIZ DATA CENTER,INTERIORS,2024-01-22 08:00,2024-01-26 16:00,2024-01-22 08:00,2024-01-26 16:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-24 07:00,2025-11-24 07:00,0,48,100
CN.SEA2.AR.2040,TEMP WALLS Framing and Drywall- SEB2- GL 16-13 - L3 - C-A,Complete,SEA - 2,,SUES-2 - 16-13,L3 / Waffle Slab Level,ELECTRIC RM 2,CONSTRUCTION,,DRYWALL,,,2023-10-07 08:00,2023-10-11 08:00,2023-10-07 08:00,2023-10-11 16:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,40,100
CN.SEA2.1490,PH1 -WELD CLIPS - CLADDING STEEL - SEA2 - GL 16-13 - C-E (DSAREA),Complete,SEA - 2,East Support Building,SUES-2 - 16-13,EXTERIOR SKIN,,CONSTRUCTION,,INSULATED METAL PANELS,JAMES LIVELY,,2023-10-24 07:00,2023-10-25 09:30,2023-10-24 07:00,2023-10-25 09:30,2025-11-20 17:00,2025-11-20 17:00,2025-10-29 07:00,2025-10-29 07:00,0,12,100
CN.SEA2.1410,IMPACT - DS STEEL BEAM STIFFNER CONNECTION FIXES - SEA2 - GL 16-13 - L4 - C-E,Complete,SEA - 2,,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,Decking & Detail,,,2024-01-02 09:00,2024-01-04 08:00,2023-12-14 07:00,2023-12-16 13:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-02 07:00,2025-12-02 07:00,0,16,100
CN.SEA5.3961,PH1- DS/AD DECKING  GL 16 - 13  SEA-2 L2-L3,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,Decking & Detail,SEAN MONK,,2023-09-21 11:00,2023-10-05 17:00,2023-09-21 11:00,2023-09-27 07:00,2025-11-20 17:00,2025-11-20 17:00,2025-06-13 08:00,2025-06-13 08:00,0,136,100
CN.SEA5.3971,PH1- DS/AD FRP SLAB - SEA2 - GL 16-13 - L3 - C-E,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,Decking & Detail,CONCRETE,,2023-10-30 07:00,2023-11-02 13:00,2023-10-30 07:00,2023-11-01 07:00,2025-11-20 17:00,2025-11-20 17:00,2025-10-16 07:00,2025-10-16 07:00,0,16,100
CN.SEA2.1470,AD STEEL PAINT FIREPROOFING IFRM - SEA2 - GL 16-13 - L2-CEILING - C-E,Complete,SEA - 2,,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,Fireproofing,,,2023-12-20 07:00,2023-12-29 15:00,2023-12-20 07:00,2024-01-01 13:00,2025-11-20 17:00,2025-11-20 17:00,2025-10-16 07:00,2025-10-16 07:00,0,48,100
CN.SEA2.1121,METAL STUD FRAMING (2hr) - SEA2 - GL 16-13 - L3 - D LINE - D Line,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L3 / Waffle Slab Level,DS/AD INTERIORS,CONSTRUCTION,BERG,TBD Architectural Finishes,FIZ DATA CENTER,INTERIORS,2024-02-10 11:00,2024-02-15 09:00,2024-02-10 11:00,2024-02-15 12:00,2025-11-20 17:00,2025-11-20 17:00,2025-06-13 08:00,2025-06-13 08:00,0,48,100
CN.SEA2.1161,TAPE & FINISH DRYWALL - SEA2 - GL 16-13 - D LINE - L3,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L3 / Waffle Slab Level,DS/AD INTERIORS,CONSTRUCTION,CHERRY COATING,DRYWALL,FIZ DATA CENTER,INTERIORS,2024-05-17 07:00,2024-05-23 17:00,2024-05-17 07:00,2024-05-21 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-06-13 08:00,2025-06-13 08:00,0,40,100
CN.SEA2.1171,D/S SGP Wall Turnover - SEA2 - GL 16-13 - D LINE - L3,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L3 / Waffle Slab Level,DS/AD INTERIORS,CONSTRUCTION,,TBD Architectural Finishes,FIZ DATA CENTER,INTERIORS,2024-05-21 07:00,2024-05-21 17:00,2024-05-21 07:00,2024-05-21 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-06-13 08:00,2025-06-13 08:00,0,10,100
CN.SEA2.1151,DRYWALL 2 SIDE - SEA2 - GL 16-13 - L3 - D LINE,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L3 / Waffle Slab Level,DS/AD INTERIORS,CONSTRUCTION,BERG,DRYWALL,FIZ DATA CENTER,INTERIORS,2024-04-30 07:00,2024-05-06 17:00,2024-04-30 07:00,2024-05-03 09:00,2025-11-20 17:00,2025-11-20 17:00,2025-06-13 08:00,2025-06-13 08:00,0,40,100
CN.SEA2.1141,DRYWALL & INSULATION (1st layer) (INT) - SEA2 - GL 16-13 - L3 - D LINE,Complete,SEA - 2,West Support Building,SUES-2 - 16-13,L3 / Waffle Slab Level,DS/AD INTERIORS,CONSTRUCTION,,DRYWALL,FIZ DATA CENTER,INTERIORS,2024-02-19 11:00,2024-02-25 09:00,2024-02-19 11:00,2024-02-25 12:00,2025-11-20 17:00,2025-11-20 17:00,2025-06-13 08:00,2025-06-13 08:00,0,48,100
CN.SEA2.6000,WATER PROOF PEDASTALS -SEA2 - GL 15-11 - L4 - C-AROOF,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,,CONSTRUCTION,,Roofing,,SOMD / Roofing / Waterproofing,2023-12-18 07:00,2023-12-18 15:00,2023-12-18 07:00,2023-12-18 15:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,8,100
CN.SEA2.6010,WATER PROOFING & POUR PEDASTALS - SEA2 - GL 15-11 - L4 - C-A - ROOF,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,,CONSTRUCTION,,Roofing,,SOMD / Roofing / Waterproofing,2023-12-18 15:00,2023-12-19 13:00,2023-12-18 15:00,2023-12-19 13:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,8,100
CN.SEA2.6020,FINISH WATER PROOFING & POUR PEDASTALS - SEA2 - GL 15-11 - L4 - C-A - ROOF,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,,CONSTRUCTION,,Roofing,,SOMD / Roofing / Waterproofing,2023-12-19 13:00,2023-12-20 11:00,2023-12-19 13:00,2023-12-20 11:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,8,100
CN.SEA2.6030,STRIP PEDESTALS - SEA2 - GL 15-11 - L4 - C-A - ROOF,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,,CONSTRUCTION,,Roofing,,SOMD / Roofing / Waterproofing,2023-12-20 11:00,2023-12-21 09:00,2023-12-20 11:00,2023-12-21 09:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,8,100
CN.SEA2.6040,INSTALL PRIMER - GL 16-11 - C-A - L4 ROOF,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,,CONSTRUCTION,BRAZOS,TOPPING,,SOMD / Roofing / Waterproofing,2024-07-16 07:00,2024-07-16 17:00,2024-07-09 07:00,2024-07-09 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,10,100
CN.SEA2.6060,INSPECT PRIMER - GL 16-11 - C-A - L4 ROOF,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,,CONSTRUCTION,BRAZOS,TOPPING,,SOMD / Roofing / Waterproofing,2024-07-16 07:00,2024-07-16 17:00,2024-07-09 07:00,2024-07-09 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,10,100
CN.SEA2.6080,INSTALL BASE COAT - GL 16-11 - C-A - L4 ROOF,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,,CONSTRUCTION,BRAZOS,TOPPING,,SOMD / Roofing / Waterproofing,2024-07-17 07:00,2024-07-17 17:00,2024-07-10 07:00,2024-07-10 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,10,100
CN.SEA2.6100,INSPECT BASE COAT - GL 16-11 - C-A - L4 ROOF,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,,CONSTRUCTION,BRAZOS,TOPPING,,SOMD / Roofing / Waterproofing,2024-07-17 07:00,2024-07-17 17:00,2024-07-10 07:00,2024-07-10 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,10,100
CN.SEA2.6110,INSTALL TOP COAT - GL 16-11 - C-A - L4 ROOF,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,,CONSTRUCTION,BRAZOS,TOPPING,,SOMD / Roofing / Waterproofing,2024-07-18 07:00,2024-07-19 17:00,2024-07-11 07:00,2024-07-11 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,20,100
CN.SEA2.6120,INSPECT TOP COAT - GL 16-11 - C-A - L4 ROOF,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,,CONSTRUCTION,BRAZOS,TOPPING,,SOMD / Roofing / Waterproofing,2024-07-12 07:00,2024-07-12 17:00,2024-07-11 07:00,2024-07-11 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,10,100
CN.SEA2.6130,INSPECT TOP COAT CRICKET - GL 16-11 - C-A - L4 ROOF,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,,CONSTRUCTION,BRAZOS,TOPPING,,SOMD / Roofing / Waterproofing,2024-07-29 07:00,2024-07-29 17:00,2024-07-23 07:00,2024-07-23 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,10,100
CN.SEA5.4061,PH1- DS/AD DECKING & DETAILING - SEA2 - GL 16-13 - L6 - C-E,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,Decking & Detail,SEAN MONK,,2023-12-09 08:00,2023-12-14 08:00,2023-12-07 08:00,2023-12-10 11:00,2025-11-20 17:00,2025-11-20 17:00,2025-06-13 08:00,2025-06-13 08:00,0,40,100
CN.SEA5.4071,PH1- DS/AD DECKING & DETAILING - SEA2 - GL 16-13 - L4&4/E - C-E,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,Decking & Detail,SEAN MONK,,2024-01-17 07:00,2024-01-21 15:00,2024-01-11 10:00,2024-01-17 12:00,2025-11-20 17:00,2025-11-20 17:00,2025-10-16 07:00,2025-10-16 07:00,0,48,100
CN.SEA1.5400,PH1- DS/AD FRP SLAB - SEA2 - GL 16-13 - L4/E - C-E,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,SOMD,CONCRETE,,2024-01-22 12:00,2024-01-26 12:00,2024-01-16 12:00,2024-01-19 12:00,2025-11-20 17:00,2025-11-20 17:00,2025-10-16 07:00,2025-10-16 07:00,0,40,100
CN.SEA5.3991,PH1- DS/AD FRP SLAB - SEA-2 L2,Complete,SEA - 2,,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,SOMD,,,2023-09-30 08:00,2023-10-04 08:00,2023-09-30 08:00,2023-10-02 16:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-24 07:00,2025-11-24 07:00,0,40,100
CN.SEA2.1480,DS/AD STEEL SPRAY FIREPROOFING SFRM- SEA-2 L1 CEILING,Complete,SEA - 2,,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,Fireproofing,,,2023-10-13 08:00,2023-10-18 15:00,2023-10-13 08:00,2023-10-17 16:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-24 07:00,2025-11-24 07:00,0,56,100
CN.SEA5.6220,DSAD PENETRATION SUPPORT STEEL FRAMING - SEA2 - GL 16-13 - L3 - C-E,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,Decking & Detail,SEAN MONK,,2024-01-02 09:00,2024-01-07 08:00,2024-01-02 07:00,2024-01-02 07:00,2025-11-20 17:00,2025-11-20 17:00,2025-10-16 07:00,2025-10-16 07:00,0,40,100
CN.SEA5.6230,DSAD PENETRATION SUPPORT STEEL FRAMING - SEA2 - GL 14-10 - L4 - C-E,Complete,SEA - 2,East Support Building,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,Decking & Detail,SEAN MONK,,2024-04-25 07:00,2024-04-30 17:00,2024-04-11 07:00,2024-04-17 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-10-16 07:00,2025-10-16 07:00,0,40,100
CN.SEA5.4091,PH1- DS/AD FRP SLAB - SEA2 - GL 16-13 - L6 - C-E,Complete,SEA - 2,,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,SOMD,,,2023-12-11 07:00,2023-12-14 11:00,2023-12-11 07:00,2023-12-14 11:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-02 07:00,2025-12-02 07:00,0,24,100
CN.SEA5.4101,CURE FRP SLAB - SEA2 - GL 16-13 - L6 - C-E,Complete,SEA - 2,,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,SOMD,,,2023-12-14 11:00,2023-12-16 15:00,2023-12-14 11:00,2023-12-16 16:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-02 07:00,2025-12-02 07:00,0,24,100
CN.SEA2.1500,CLADDING STEEL AND DETAILING INSPECTIONS - SEA2 GL16-13 A LINE [SUP EXTERIOR WALL](Waiting on MEP CRANE),Complete,SEA - 2,,SUES-2 - 16-13,EXTERIOR SKIN,,CONSTRUCTION,,INSULATED METAL PANELS,,,2023-10-30 13:00,2023-11-11 11:00,2023-10-30 13:00,2023-11-13 11:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-04 07:00,2025-12-04 07:00,0,98,100
CN.SEA2.6200,IMPACT - MEP OAC EQUIPMENT CRANE & STOCKED MATERIAL CRANE PADS - SEA2 - GL 16-13 - C-E,Complete,SEA - 2,,SUES-3 - 13-9,EXTERIOR SKIN,,CONSTRUCTION,,INSULATED METAL PANELS,,,2023-10-30 08:00,2023-11-04 10:00,2023-10-02 08:00,2023-10-27 07:00,2025-11-20 17:00,2025-11-20 17:00,2025-10-16 07:00,2025-10-16 07:00,0,32,100
CN.SEA2.1530,INSTALL INSULATED METAL PANEL MODULES - GL 16-13 - D LINE (AD AREA),Complete,SEA - 2,,SUES-2 - 16-13,EXTERIOR SKIN,,CONSTRUCTION,KOVACH,INSULATED METAL PANELS,,,2024-07-05 07:00,2024-07-09 17:00,2024-07-04 07:00,2024-07-10 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,50,100
CN.SEA2.1221,IMPACT DRYWALL DAMAGED BY SECAI D LINE,Complete,SEA - 2,,SUES-2 - 16-13,L1 - Fndn Slab,DS/AD INTERIORS,CONSTRUCTION,,DRYWALL,,,2023-11-13 08:00,2023-11-18 08:00,2023-11-13 08:00,2023-11-25 16:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-01 17:00,2025-12-01 17:00,0,40,100
CN.SEA2.1231,METAL STUD FRAMING (2hr) - SEA2 - GL 16-13 - L2 - D Line,Complete,SEA - 2,,SUES-2 - 16-13,L2 - SubFab Level,DS/AD INTERIORS,CONSTRUCTION,BERG,,,,2023-10-20 08:00,2023-10-25 08:30,2023-10-20 08:00,2023-10-24 16:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-24 07:00,2025-11-24 07:00,0,40,100
CN.SEA2.1241,DRYWALL & INSULATION (1 side) (INT) - SEA2 - GL 16-13 - L2 - D Line,Complete,SEA - 2,,SUES-2 - 16-13,L2 - SubFab Level,DS/AD INTERIORS,CONSTRUCTION,,,,,2023-10-24 08:00,2023-10-29 08:00,2023-10-24 08:00,2023-10-28 16:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-24 07:00,2025-11-24 07:00,0,40,100
CN.SEA2.1251,IMPACT DRYWALL REWORK DUE TO DAMAGE BY SECAI (TIDY),Complete,SEA - 2,,SUES-2 - 16-13,L2 - SubFab Level,DS/AD INTERIORS,CONSTRUCTION,,TBD Architectural Finishes,,,2023-11-30 07:00,2023-12-03 17:00,2023-11-29 08:00,2023-12-31 13:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-24 07:00,2025-11-24 07:00,0,40,100
CN.SEA2.6230,IMPACT - MEP CRANE & STOCKED MATERIAL CRANE PADS - SEA2 - GL 18-13 - C-E,Complete,SEA - 2,,SUES-2 - 16-13,EXTERIOR SKIN,,CONSTRUCTION,,INSULATED METAL PANELS,,,2023-10-30 08:00,2023-11-04 10:00,2023-10-30 08:00,2023-12-22 11:00,2025-11-20 17:00,2025-11-20 17:00,2025-10-16 07:00,2025-10-16 07:00,0,32,100
CN.SEA2.1550,KNEE WALL -SEA2 - GL 16-13 - L4 - C-E -DS/AD,Complete,SEA - 2,,SUES-2 - 16-13,DS/AD,,CONSTRUCTION,,Cast-in Place Concrete - Baker Concrete,,,2024-01-22 07:00,2024-01-25 09:00,2024-01-22 07:00,2024-01-24 09:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-21 07:00,2025-11-21 07:00,0,32,100
IMP.4650,IMPACT BROWN AND ROOT MATERIAL IMPACTING,Complete,SEA - 2,,SUES-2 - 16-13,L1 - Fndn Slab,MECH RM 2,CONSTRUCTION,,DRYWALL,,,2023-12-04 07:00,2023-12-08 17:00,2023-12-04 07:00,2023-12-19 13:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-24 07:00,2025-11-24 07:00,0,40,100
CN.SEA2.1560,D-LINE STEEL SPRAY FIREPROOFING SFRM2 - SEA2 - L3-CEILING - GL 13-16,Complete,SEA - 2,,SUES-2 - 16-13,L4 - SUP Roof - FAB Roof,DS/AD INTERIORS,CONSTRUCTION,ROLLING PLAINS,Fireproofing,,,2024-04-15 07:00,2024-04-23 17:00,2024-04-15 07:00,2024-04-18 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-06-13 08:00,2025-06-13 08:00,0,70,100
