Task Code,Task Description,Status,Planned Start,Planned Finish,Actual Start,Actual Finish
ZX-16490,IMPACT - Complete Drywall & Inspect - Airlock #22-Airlock 22 - 3F-FAB136109 INSPECTIONS,Complete,2025-05-05 08:00,2025-05-07 17:00,2025-05-05 08:00,2025-05-16 16:00
TR-FAB130109A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - TR - FAB130109A,Complete,2025-07-09 08:00,2025-07-16 17:00,2025-07-09 08:00,2025-07-16 17:00
ZX-1810,Complete Drywall & Inspect - Elevator #22 - 3F-FAB1-EL22,Complete,2025-07-28 08:00,2025-07-30 17:00,2025-07-28 08:00,2025-08-19 17:00
ZX-1840,Complete Drywall & Inspect - Elevator #20 - 3F-FAB1-EL20,Complete,2025-05-05 08:00,2025-05-16 17:00,2025-05-19 08:00,2025-05-28 16:00
ZX-1870,Complete Drywall & Inspect - Elevator #19 - 3F-FAB1-EL19,Complete,2025-06-30 08:00,2025-07-23 12:00,2025-06-30 08:00,2025-08-19 17:00
ZX-1900,Complete Drywall & Inspect - Elevator Hall #18 - 3F-FAB136504,Complete,2025-10-10 08:00,2025-10-13 17:00,2025-10-10 08:00,2025-10-13 17:00
ZX-1930,Complete Drywall & Inspect - Elevator #18 - 3F-FAB1-EL18 - MKM,Complete,2025-07-25 08:00,2025-08-07 17:00,2025-07-21 08:00,2025-07-28 17:00
ZX-1960,Complete Drywall & Inspect - Elevator #05 - 3F-FAB1-EL5,Complete,2025-09-29 08:00,2025-09-30 17:00,2025-09-29 08:00,2025-09-30 17:00
ZX-1990,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Elevator #03 - 3F-FAB1-EL3,Complete,2025-05-05 08:00,2025-05-16 17:00,2025-05-05 08:00,2025-05-12 17:00
ZX-17320,IMPACT - SECAI OPEN FOR USE - Drywall & Inspect - Elevator #03 - 3F-FAB1-EL3,Complete,2025-05-05 08:00,2025-05-16 17:00,2025-05-12 08:00,2025-05-12 17:00
ZX-2020,Complete Drywall & Inspect - Vestibule #1 - 3F-FAB130111,Complete,2025-05-05 08:00,2025-05-22 17:00,2025-05-05 08:00,2025-05-28 16:00
FAB120311A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120311A,Complete,2025-03-21 08:00,2025-03-31 17:00,2025-03-21 08:00,2025-03-31 17:00
ZX-2050,Complete Drywall & Inspect - Elevator #02 - 3F-FAB1-EL2,Complete,2025-10-22 08:00,2025-10-28 17:00,2025-10-22 08:00,2025-10-28 17:00
ZX-2110,SECAI TOOK OVER FOR ACCELERATION - Drywall & Inspect - Elevator #01 - 3F-FAB1-EL1,Complete,2025-09-09 08:00,2025-09-19 17:00,2025-09-19 08:00,2025-09-19 17:00
ZX-16480,IMPACT - Complete Drywall & Inspect - Elevator #01 - 3F-FAB1-EL1 ELEVATOR TEAM TOOK OVER,Complete,2025-05-05 08:00,2025-05-23 17:00,2025-05-05 08:00,2025-09-15 17:00
ZX-2140,Complete Drywall & Inspect - Elevator #01A - 3F-FAB1-EL1A,Complete,2025-05-05 08:00,2025-05-22 17:00,2025-05-05 08:00,2025-06-13 16:00
ZX-17310,IMPACT - SECAI SCAFFOLD - Drywall & Inspect - Elevator #01A - 3F-FAB1-EL1A,Complete,2025-05-05 08:00,2025-05-22 17:00,2025-05-12 08:00,2025-05-28 14:00
ZX-2170,Complete Drywall & Inspect - Elevator #1B - 3F-FAB1-EL1B - MK MARLOW FRONTS ONLY,Complete,2025-06-27 08:00,2025-07-16 17:00,2025-06-27 08:00,2025-07-28 17:00
ZX-16500,IMPACT - Complete Drywall & Inspect - Elevator #01B - 3F-FAB1-EL1B RFI PENDING,Complete,2025-05-13 08:00,2025-05-26 17:00,2025-05-05 08:00,2025-06-10 16:00
ZX-2200,Complete Drywall & Inspect - VIP Tour - 3F-FAB134101 NON RATED WALLS,Complete,2025-06-05 08:00,2025-06-24 17:00,2025-05-12 08:00,2025-08-28 08:00
FAB134101D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB134101D,Complete,2025-10-16 08:00,2025-10-17 17:00,2025-10-16 08:00,2025-10-17 17:00
ZX-2230,Complete Drywall & Inspect - VIP Tour Vestibule - 3F-FAB134103 NON RATED WALLS,Complete,2025-06-19 08:00,2025-06-27 17:00,2025-05-12 08:00,2025-06-16 16:00
ZX-2260,Complete Drywall & Inspect - Vestibule @ F.4/1 - 3F-FAB134104,Complete,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
ZX-2290,Complete Drywall & Inspect - Unassigned - 3F-FAB132102,Complete,2025-08-15 08:00,2025-08-25 17:00,2025-08-15 08:00,2025-09-05 17:00
ZX-2320,Complete Drywall & Inspect - Smock Locker@A-D/1-2 - 3F-FAB134106,Complete,2025-08-12 08:00,2025-08-18 17:00,2025-08-12 08:00,2025-08-18 17:00
ZX-16640,IMPACT SG PANELS TO BE REMOVED - Complete Drywall & Inspect - Smock Locker@A-D/1-2 - 3F-FAB134106,Complete,2025-05-05 08:00,2025-05-16 17:00,2025-05-05 08:00,2025-09-05 17:00
ZX-2410,Complete Drywall & Inspect - Duct Shaft - 3F-SUE-FAB136105,Complete,2025-09-05 08:00,2025-09-11 17:00,2025-09-05 08:00,2025-09-11 17:00
FAB136105A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136105A,Complete,2025-05-05 08:00,2025-05-06 17:00,2025-05-05 08:00,2025-05-06 17:00
ZX-2380,Complete Drywall & Inspect - Fire Alarm - 3F-FAB136114,Complete,2024-12-09 08:00,2024-12-09 08:00,2024-12-09 08:00,2024-12-12 16:00
ZX-2500,SECAI TOOK OVER FOR ACCELERATION Drywall & Inspect - Electrical Rm - 3F-SUE-FAB136302,Complete,2025-07-21 13:00,2025-08-06 12:00,2025-06-16 12:00,2025-11-05 08:00
FAB136302A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302A HANDED OVER TO SECAI ON 08/29,Complete,2025-08-18 08:00,2025-08-26 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB136302C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302C HANDED OVER TO SECAI ON 08/29,Complete,2025-08-28 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB136302D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302D,Complete,2025-01-17 08:00,2025-01-27 17:00,2025-01-17 08:00,2025-01-27 17:00
FAB136302E-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302E,Complete,2025-05-16 08:00,2025-05-26 17:00,2025-05-16 08:00,2025-05-21 17:00
FAB136302F-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302F,Complete,2025-04-28 08:00,2025-05-06 17:00,2025-04-28 08:00,2025-05-06 17:00
FAB136302G-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302G HANDED OVER TO SECAI ON 08/29,Complete,2025-08-28 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB136302H-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302H,Complete,2025-01-16 08:00,2025-01-24 17:00,2025-01-16 08:00,2025-01-24 17:00
FAB136302J-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136302J HANDED OVER TO SECAI ON 08/29,Complete,2025-08-28 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
ZX-2590,Complete Drywall & Inspect - Duct Shaft - 3F-SUE-FAB136301,Complete,2025-09-26 08:00,2025-09-29 17:00,2025-09-26 08:00,2025-09-29 17:00
ZX-2950,Complete Drywall & Inspect - Duct Shaft - 3F-SUE-FAB136106,Complete,2025-10-03 08:00,2025-10-06 17:00,2025-10-03 08:00,2025-10-06 17:00
FAB136106A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136106A,Complete,2025-01-14 08:00,2025-01-15 17:00,2025-01-14 08:00,2025-01-15 17:00
ZX-2650,Complete Drywall & Inspect - Battery Rm1 - 3F-SUE-FAB136202,Complete,2025-06-26 08:00,2025-07-09 17:00,2025-06-16 08:00,2025-09-08 17:00
ZX-2740,Complete Drywall & Inspect - Duct Shaft - 3F-SUE-FAB136201,Not Started,2025-12-05 08:00,2025-12-08 17:00,,
ZX-2830,Complete Drywall & Inspect - Smock Locker @D-F/1-3 - 3F-FAB134106,Complete,2025-08-12 08:00,2025-08-18 17:00,2025-08-12 08:00,2025-08-18 17:00
ZX-16630,IMPACT SG PANELS TO BE REMOVED - Complete Drywall & Inspect - Smock Locker @D-F/1-3 - 3F-FAB134106,Complete,2025-05-05 08:00,2025-05-16 17:00,2025-05-05 08:00,2025-09-05 17:00
ZX-2920,Complete Drywall & Inspect - Fire Alarm 20 - 3F-FAB136308,Complete,2025-06-26 08:00,2025-06-26 17:00,2024-09-16 08:00,2024-09-20 16:00
FAB136308A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136308A,Complete,2025-01-17 08:00,2025-01-27 17:00,2025-01-17 08:00,2025-01-27 17:00
ZX-2680,Complete Drywall & Inspect - IT Security 22 - 3F-FAB136112,Complete,2025-09-11 08:00,2025-09-11 08:00,2025-09-11 08:00,2025-09-11 08:00
ZX-3070,Complete Drywall & Inspect - Electrical RM - 3F-SUW-FAB130402,Complete,2025-07-25 08:00,2025-08-07 17:00,2025-06-16 08:00,2025-09-29 08:00
FAB130402B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB130402B,Complete,2025-04-30 08:00,2025-05-01 17:00,2025-04-30 08:00,2025-05-01 17:00
ZX-3160,Complete Drywall & Inspect - IT/Security 3 - 3F-FAB130307 NON RATED WALLS,Complete,2025-06-24 08:00,2025-06-26 17:00,2025-06-13 08:00,2025-06-23 16:00
TR-FAB130307A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - TR - FAB130307A,Complete,2025-01-15 08:00,2025-01-23 17:00,2025-01-15 08:00,2025-01-23 17:00
ZX-3010,Complete Drywall & Inspect - Duct Shaft - 3F-SUW-FAB130112,Complete,2025-09-04 08:00,2025-09-08 17:00,2025-09-04 08:00,2025-09-08 17:00
ZX-3460,Complete Drywall & Inspect - Duct Shaft - 3F-SUE-FAB136510,Complete,2025-08-27 08:00,2025-09-02 17:00,2025-08-27 08:00,2025-09-02 17:00
FAB136510A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136510A,Complete,2025-05-05 08:00,2025-05-13 17:00,2025-05-05 08:00,2025-05-09 17:00
ZX-3430,SECAI TOOK OVER FOR DESIGN ISSUES - Complete Drywall & Inspect - Rated Chase-West - 3F-SUW-FAB130408,Complete,2025-08-15 08:00,2025-08-21 17:00,2025-08-15 08:00,2025-08-15 17:00
ZX-3520,Complete Drywall & Inspect - Duct Shaft - 3F-SUW_FAB130401,Complete,2025-09-02 08:00,2025-09-08 17:00,2025-09-02 08:00,2025-09-08 17:00
FAB130401A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB130401A,Complete,2025-02-05 08:00,2025-02-13 17:00,2025-02-05 08:00,2025-02-13 17:00
ZX-3370,Complete Drywall & Inspect - NaOH Transfer Rm - 3F-FAB130311,Complete,2025-08-18 08:00,2025-08-26 17:00,2025-08-18 08:00,2025-08-26 17:00
FAB130311A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB130311A,Complete,2025-07-14 08:00,2025-07-22 17:00,2025-05-12 08:00,2025-05-20 16:00
ZX-3400,Complete Drywall & Inspect - Duct Shaft - 3F-SUW-FAB130102,Complete,2025-09-04 08:00,2025-09-08 17:00,2025-09-04 08:00,2025-09-08 17:00
ZX-4030,Complete Drywall & Inspect - Duct Shaft - 3F-SUE-FAB136401,Complete,2025-11-03 08:00,2025-11-11 17:00,2025-11-03 08:00,2025-11-07 17:00
FAB136401A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB136401A FRAME HANDED OVER TO SECAI 07/18,Complete,2025-07-18 08:00,2025-07-28 17:00,2025-07-18 08:00,2025-07-18 17:00
ZX-3820,Complete Drywall & Inspect - Reticle Rm - 3F-SUE-FAB136502,Complete,2025-04-14 08:00,2025-04-18 17:00,2025-04-14 08:00,2025-04-18 17:00
ZX-3790,Complete Drywall & Inspect - Battery Rm - 3F-SUW-FAB130501,Complete,2025-07-18 08:00,2025-07-31 17:00,2025-06-16 08:00,2025-09-05 17:00
ZX-3880,Complete Drywall & Inspect - W-H2SO4 Transfer Rm - 3F-FAB130312,Complete,2025-08-25 08:00,2025-08-26 17:00,2025-08-25 08:00,2025-08-26 17:00
ZX-3730,Complete Drywall & Inspect - Duct Shaft - 3F-SUW-FAB130301,Complete,2025-09-29 08:00,2025-10-03 17:00,2025-09-29 08:00,2025-10-03 17:00
ZX-3760,Complete Drywall & Inspect - Quitz - 3F-FAB130313,Complete,2025-06-11 08:00,2025-06-24 17:00,2025-05-09 08:00,2025-05-23 16:00
ZX-4180,Complete Drywall & Inspect - Duct Shaft - 3F-SUE-FAB136507,Not Started,2025-12-05 08:00,2025-12-05 08:00,,
ZX-4060,Complete Drywall & Inspect - Duct Shaft - 3F-SUW-FAB130502,Complete,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
FAB130502A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB130502A,Complete,2025-01-10 08:00,2025-01-20 17:00,2025-01-10 08:00,2025-01-20 17:00
ZX-4150,Complete Drywall & Inspect - Duct Shaft - 3F-SUW-FAB130406,Complete,2025-09-09 08:00,2025-09-15 17:00,2025-09-09 08:00,2025-09-15 17:00
FAB130406A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB130406A,Complete,2025-01-14 08:00,2025-01-22 17:00,2025-01-14 08:00,2025-01-22 17:00
ZX-16120,Complete Drywall & Inspect - G.3-J/33 - 3F-SECAI refuse to remove the panels - HANDED OVER DUE TO REFUSUAL,Complete,2025-09-23 08:00,2025-09-29 17:00,2025-09-29 08:00,2025-09-29 17:00
ZX-16440,IMPACT - Complete Drywall & Inspect - G.3-J/33 - 3F SG PANELS TO BE REMOVED,Complete,2025-05-05 08:00,2025-05-30 17:00,2025-05-05 08:00,2025-09-08 17:00
ZX-4090,Complete Drywall & Inspect - Duct Shaft - 3F-SUW-FAB130204,Complete,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
ZX-4750,Complete Drywall & Inspect - Battery Rm 2 - 3F-SUE-FAB136402,Complete,2025-07-18 08:00,2025-07-31 17:00,2025-07-18 08:00,2025-09-05 17:00
ZX-4540,Complete Drywall & Inspect - PR Lifter Rm - 3F-SUE-FAB126509,Complete,2025-09-04 08:00,2025-09-05 17:00,2025-09-04 08:00,2025-09-05 17:00
FAB126509A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126509A,Complete,2025-09-26 08:00,2025-09-29 17:00,2025-09-26 08:00,2025-09-29 17:00
ZX-4420,Complete Drywall & Inspect - Duct Shaft - 3F-SUE-FAB136405,Complete,2025-11-03 08:00,2025-11-11 17:00,2025-11-03 08:00,2025-11-07 17:00
ZX-4510,Complete Drywall & Inspect - Fire Alarm Rm 3 - 3F-FAB130305,Complete,2025-09-03 08:00,2025-09-05 17:00,2025-09-03 08:00,2025-09-05 17:00
FAB130305A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB130305A,Complete,2025-03-27 08:00,2025-04-04 17:00,2025-03-27 08:00,2025-04-03 17:00
ZX-4450,Complete Drywall & Inspect - Fire Alarm Rm 1 - 3F-FAB130105,Complete,2025-07-21 08:00,2025-07-29 17:00,2024-08-12 08:00,2024-08-20 16:00
ZX-4480,Complete Drywall & Inspect - IT/Security 1 - 3F-FAB130109,Complete,2024-11-11 08:00,2024-11-19 17:00,2024-11-11 08:00,2024-11-21 16:00
ZX-5770,Complete Drywall & Inspect - D-G/33 - 3F-SECAI refuse to remove the panels - HANDED OVER DUE TO REFUSUAL,Complete,2025-09-23 08:00,2025-09-29 17:00,2025-09-29 08:00,2025-09-29 17:00
ZX-16460,IMPACT - Complete Drywall & Inspect - D-G/33 - 3F-SECAI refuse to remove the panels - HANDED OVER DUE TO REFUSUAL,Complete,2025-05-05 08:00,2025-05-30 17:00,2025-05-05 08:00,2025-09-29 17:00
ZX-10450,Complete Drywall & Inspect - IT/Security 20 - 3F-TR-FAB136306,Complete,2024-08-05 08:00,2024-08-06 17:00,2024-08-05 08:00,2024-08-09 16:00
TR-FAB136306A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - TR - FAB136306A,Complete,2025-01-09 08:00,2025-01-17 17:00,2025-01-09 08:00,2025-01-17 17:00
ZX-16180,Complete Drywall & Inspect - Clean Toilet (M) 1 - 3F-FAB130317,Complete,2025-06-10 10:00,2025-06-26 10:00,2025-05-26 10:00,2025-06-05 10:00
ZX-16210,Complete Drywall & Inspect - Clean Toilet (W) 1 - 3F-FAB130316,Complete,2025-06-12 08:00,2025-06-20 17:00,2025-05-06 08:00,2025-05-23 16:00
FAB130316A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS- FAB130316A,Complete,2025-06-06 08:00,2025-06-16 17:00,2025-05-06 08:00,2025-05-06 16:00
ZX-16240,Complete Drywall & Inspect - Airlock 18 - 3F-FAB136506,Complete,2025-05-05 08:00,2025-05-07 17:00,2025-05-05 08:00,2025-05-13 16:00
ZX-16270,Complete Drywall & Inspect - CRT Airlock - 3F-FAB130506,Complete,2025-07-09 08:00,2025-07-17 17:00,2025-06-19 08:00,2025-08-12 08:00
ZX-16650,Complete Drywall & Inspect - Stair #02 SUW- 3F- FAB1-ST02,Complete,2025-05-13 08:00,2025-05-26 17:00,2025-05-13 08:00,2025-08-18 17:00
ZX-16710,Complete Drywall CEILING & Inspect - Stair #02 SUW- 3F- FAB1-ST02,Complete,2025-07-16 08:00,2025-07-29 17:00,2025-06-09 08:00,2025-06-30 16:00
ZX-16850,Complete Drywall & Inspect - Stair #03 SUW- 3F- FAB1-ST03,Complete,2025-05-13 08:00,2025-05-26 17:00,2025-05-13 08:00,2025-10-13 17:00
FAB1-ST03C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST03C,Complete,2025-04-01 08:00,2025-04-09 17:00,2025-04-01 08:00,2025-04-07 17:00
ZX-16880,Complete Drywall & Inspect - Stair #20 SUE- 3F- FAB1-ST20,Complete,2025-05-13 08:00,2025-05-19 17:00,2025-05-13 08:00,2025-10-06 17:00
FAB1-ST20C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST20C,Complete,2025-09-09 08:00,2025-09-10 17:00,2025-09-09 08:00,2025-09-10 17:00
ZX-17010,Complete Drywall & Inspect - Stair #21 SUE- 3F- FAB1-ST21,Complete,2025-05-13 08:00,2025-05-26 17:00,2025-05-13 08:00,2025-08-18 17:00
ZX-17040,Complete Drywall CEILING & Inspect - Stair #21 SUE- 3F- FAB1-ST21,Complete,2025-08-05 08:00,2025-08-18 17:00,2025-08-05 08:00,2025-08-18 17:00
ZX-17540,IMPACT RFI Drywall CEILING - Stair #21,Complete,2025-05-30 08:00,2025-06-05 17:00,2025-05-26 08:00,2025-05-30 16:00
FAB1-ST21C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST21C,Complete,2025-02-05 08:00,2025-02-13 17:00,2025-02-05 08:00,2025-02-13 17:00
ZX-17170,Complete Drywall & Inspect - Stair #04 SUW- 3F- FAB1-ST04 - MKMARLOW,Complete,2025-06-27 08:00,2025-07-10 17:00,2025-06-27 08:00,2025-09-05 17:00
ZX-17200,Complete Drywall CEILING & Inspect - Stair #04 SUE- 3F- FAB1-ST04 - MKMARLOW,Complete,2025-09-15 08:00,2025-09-15 08:00,2025-09-15 08:00,2025-09-15 08:00
FAB1-ST04C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST04C,Complete,2025-09-04 08:00,2025-09-05 17:00,2025-09-04 08:00,2025-09-05 17:00
ZX-17210,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - Stair #19 SUE- 3F- FAB1-ST19 BAKER/DESCOPE,Complete,2025-06-10 08:00,2025-06-23 17:00,2025-06-10 08:00,2025-06-10 16:00
ZX-17240,SECAI TURNOVER FOR ACELERATION - Drywall CEILING & Inspect - Stair #19 SUE- 3F- FAB1-ST19 BAKER/DESCOPE,Complete,2025-06-10 08:00,2025-06-23 17:00,2025-06-10 08:00,2025-06-10 16:00
ZX-18080,Complete Drywall & Inspect - Stair #18 SUE- 3F- FAB1-ST18,Complete,2025-09-29 08:00,2025-10-03 17:00,2025-09-29 08:00,2025-10-03 17:00
ZX-2350,Complete Drywall & Inspect - Clean Vestibule #19 - 2F-FAB126402,Complete,2025-10-22 08:00,2025-10-28 17:00,2025-10-22 08:00,2025-10-28 17:00
ZX-2440,Complete Drywall & Inspect - Elevator #19 - 2F-FAB1-EL19,Complete,2025-06-19 08:00,2025-07-02 17:00,2025-06-11 08:00,2025-07-21 11:00
ZX-2620,Complete Drywall & Inspect - Duct Shaft - 2F-SUE-FAB126510,Complete,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
ZX-2560,Complete Drywall & Inspect - Airlock 20 - 2F-FAB126311,Complete,2025-06-27 08:00,2025-07-10 17:00,2024-08-19 08:00,2024-08-30 16:00
FAB126311B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126311B,Complete,2025-04-01 08:00,2025-04-09 17:00,2025-04-01 08:00,2025-04-09 17:00
FAB126311C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126311C,Complete,2025-04-01 08:00,2025-04-09 17:00,2025-04-01 08:00,2025-04-09 17:00
FAB126311D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126311D,Complete,2025-04-02 08:00,2025-04-10 17:00,2025-04-02 08:00,2025-04-09 17:00
FAB126311E-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126311E,Complete,2025-02-26 08:00,2025-03-06 17:00,2025-02-26 08:00,2025-03-06 17:00
ZX-2530,Complete Drywall & Inspect - Duct Shaft - 2F-SUE-FAB126403,Complete,2025-10-22 08:00,2025-10-28 17:00,2025-10-22 08:00,2025-10-28 17:00
FAB126110A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126110A,Complete,2025-05-08 08:00,2025-05-16 17:00,2025-05-08 08:00,2025-05-16 17:00
ZX-2470,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - PR Lifter Vestibule - 2F-FAB126511,Complete,2025-10-22 08:00,2025-10-23 17:00,2025-10-22 08:00,2025-10-22 17:00
ZX-2710,Complete Drywall & Inspect - T/L Maint. Rm 23 - 2F-SUE-FAB126501,Complete,2025-09-22 08:00,2025-09-26 17:00,2025-09-22 08:00,2025-09-26 17:00
FAB126501A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126501A,Complete,2025-05-12 08:00,2025-05-20 17:00,2025-05-12 08:00,2025-05-16 17:00
ZX-2890,Complete Drywall & Inspect - Airlock 18 - 2F-FAB126506,Complete,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
FAB126506B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126506B HANDED OVER TO SECAI ON 08/29,Complete,2025-08-28 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB126506D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126506D,Complete,2025-02-18 08:00,2025-02-26 17:00,2025-02-18 08:00,2025-02-26 17:00
FAB126506E-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126506E HANDED OVER TO SECAI ON 08/29,Complete,2025-08-28 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
ZX-2860,Complete Drywall & Inspect - Fire Alarm 18 - 2F-FAB126513,Complete,2025-09-10 08:00,2025-09-16 17:00,2025-09-10 08:00,2025-09-16 17:00
FAB126513A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126513A,Complete,2025-02-27 08:00,2025-03-07 17:00,2025-02-27 08:00,2025-03-07 17:00
ZX-2800,Complete Drywall & Inspect - Elevator Hall #18 - 2F-FAB126504,Complete,2025-10-01 08:00,2025-10-07 17:00,2025-10-01 08:00,2025-10-07 17:00
ZX-2770,Complete Drywall & Inspect - Vestibule 18 - 2F-FAB126505,Complete,2025-11-03 08:00,2025-11-07 17:00,2025-11-03 08:00,2025-11-07 17:00
FAB126505B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126505B,Complete,2025-03-05 08:00,2025-03-13 17:00,2025-03-05 08:00,2025-03-13 17:00
ZX-3310,Complete Drywall & Inspect - Vestibule 20 - 2F-FAB126310,Complete,2025-09-25 08:00,2025-09-26 17:00,2025-09-25 08:00,2025-09-26 17:00
FAB126310B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126310B,Complete,2025-02-25 10:00,2025-03-06 10:00,2025-02-25 10:00,2025-03-06 10:00
ZX-3130,Complete Drywall & Inspect - Duct Shaft - 2F-SUE-FAB126102,Complete,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
FAB126102A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126102A,Complete,2025-05-01 08:00,2025-05-09 17:00,2025-05-01 08:00,2025-05-05 17:00
ZX-3280,Complete Drywall & Inspect - Thermohygrostat Rm - 2F-FAB122103,Complete,2025-07-07 08:00,2025-07-18 17:00,2025-07-07 08:00,2025-07-18 17:00
ZX-3190,Complete Drywall & Inspect - Data Center B - 2F-FAB122106,Complete,2025-08-11 08:00,2025-08-22 17:00,2025-05-05 08:00,2025-08-22 17:00
FAB122106A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB122106A,Complete,2025-08-18 08:00,2025-08-26 17:00,2025-05-07 08:00,2025-05-15 17:00
FAB122106B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB122106B,Complete,2025-05-07 08:00,2025-05-15 17:00,2025-05-07 08:00,2025-05-15 17:00
FAB122106C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB122106C,Complete,2025-05-15 08:00,2025-05-23 17:00,2025-05-07 08:00,2025-05-15 17:00
ZX-3250,Complete Drywall & Inspect - Airlock 22 - 2F-FAB126107 - MKM,Complete,2025-07-18 08:00,2025-07-31 17:00,2025-07-18 08:00,2025-09-05 17:00
FAB126107D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126107D,Complete,2025-03-25 08:00,2025-04-02 17:00,2025-03-25 08:00,2025-04-01 17:00
FAB126107E-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126107E,Complete,2025-04-01 08:00,2025-04-09 17:00,2025-04-01 08:00,2025-04-11 17:00
